"o1"	"name"	"birthYear"
"http://dbpedia.org/resource/Dorise_Nielsen"	"Dorise Nielsen"	1902
"http://dbpedia.org/resource/Frédérique_Petrides"	"Frédérique Petrides"	1903
"http://dbpedia.org/resource/Léa_Roback"	"Léa Roback"	1903
"http://dbpedia.org/resource/Marit_Aarum"	"Marit Aarum"	1903
"http://dbpedia.org/resource/Anaïs_Nin"	"Anaïs Nin"	1903
"http://dbpedia.org/resource/Vladimir_Bartol"	"Vladimir Bartol"	1903
"http://dbpedia.org/resource/Silvina_Ocampo"	"Silvina Ocampo"	1903
"http://dbpedia.org/resource/Giustina_Abbà"	"Giustina Abbà"	1903
"http://dbpedia.org/resource/Ali_Sastroamidjojo"	"Ali Sastroamidjojo"	1903
"http://dbpedia.org/resource/Ethna_MacCarthy"	"Ethna MacCarthy"	1903
"http://dbpedia.org/resource/Elina_Guimarães"	"Elina Guimarães"	1904
"http://dbpedia.org/resource/Thelma_Bate"	"Thelma Bate"	1904
"http://dbpedia.org/resource/Laudelina_de_Campos_Melo"	"Laudelina de Campos Melo"	1904
"http://dbpedia.org/resource/Willem_de_Kooning"	"Willem de Kooning"	1904
"http://dbpedia.org/resource/Esther_Chapa"	"Esther Chapa"	1904
"http://dbpedia.org/resource/Ineko_Sata"	"Ineko Sata"	1904
"http://dbpedia.org/resource/Claire_Madden"	"Claire Madden"	1905
"http://dbpedia.org/resource/Grace_MacInnis"	"Grace MacInnis"	1905
"http://dbpedia.org/resource/Muriel_Box"	"Muriel Box"	1905
"http://dbpedia.org/resource/Wanda_Wasilewska"	"Wanda Wasilewska"	1905
"http://dbpedia.org/resource/Margaret_McFarland"	"Margaret McFarland"	1905
"http://dbpedia.org/resource/Phyllis_McGinley"	"Phyllis McGinley"	1905
"http://dbpedia.org/resource/Rashid_Jahan"	"Rashid Jahan"	1905
"http://dbpedia.org/resource/A._J._P._Taylor"	"A. J. P. Taylor"	1906
"http://dbpedia.org/resource/Esther_Peterson"	"Esther Peterson"	1906
"http://dbpedia.org/resource/Monica_Felton"	"Monica Felton"	1906
"http://dbpedia.org/resource/Ana_Figuero"	"Ana Figuero"	1907
"http://dbpedia.org/resource/Frida_Kahlo"	"Frida Kahlo"	1907
"http://dbpedia.org/resource/Mahadevi_Varma"	"Mahadevi Varma"	1907
"http://dbpedia.org/resource/Chen_Bo'er"	"Chen Bo'er"	1907
"http://dbpedia.org/resource/Simone_de_Beauvoir"	"Simone de Beauvoir"	1908
"http://dbpedia.org/resource/Cesina_Bermudes"	"Cesina Bermudes"	1908
"http://dbpedia.org/resource/Trude_Weiss-Rosmarin"	"Trude Weiss-Rosmarin"	1908
"http://dbpedia.org/resource/Ezlynn_Deraniyagala"	"Ezlynn Deraniyagala"	1908
"http://dbpedia.org/resource/Honor_Croome"	"Honor Croome"	1908
"http://dbpedia.org/resource/Muriel_Duckworth"	"Muriel Duckworth"	1908
"http://dbpedia.org/resource/Lee_Krasner"	"Lee Krasner"	1908
"http://dbpedia.org/resource/Sumie_Tanaka"	"Sumie Tanaka"	1908
"http://dbpedia.org/resource/Adelina_Zendejas"	"Adelina Zendejas"	1909
"http://dbpedia.org/resource/Sam_Yorty"	"Sam Yorty"	1909
"http://dbpedia.org/resource/Joyce_Steele"	"Joyce Steele"	1909
"http://dbpedia.org/resource/Gabrielle_Roy"	"Gabrielle Roy"	1909
"http://dbpedia.org/resource/Everett_T._Moore"	"Everett T. Moore"	1909
"http://dbpedia.org/resource/Jessie_E._Woods"	"Jessie E. Woods"	1909
"http://dbpedia.org/resource/Pietro_Leoni"	"Pietro Leoni"	1909
"http://dbpedia.org/resource/Pauli_Murray"	"Pauli Murray"	1910
"http://dbpedia.org/resource/Mary_Whitehouse"	"Mary Whitehouse"	1910
"http://dbpedia.org/resource/Nancy_Meek_Pocock"	"Nancy Meek Pocock"	1910
"http://dbpedia.org/resource/Mabel_Sine_Wadsworth"	"Mabel Sine Wadsworth"	1910
"http://dbpedia.org/resource/Tarab_Abdul_Hadi"	"Tarab Abdul Hadi"	1910
"http://dbpedia.org/resource/Mary_Two-Axe_Earley"	"Mary Two-Axe Earley"	1911
"http://dbpedia.org/resource/Jill_Craigie"	"Jill Craigie"	1911
"http://dbpedia.org/resource/Louise_Bourgeois"	"Louise Bourgeois"	1911
"http://dbpedia.org/resource/Erna_Hamburger"	"Erna Hamburger"	1911
"http://dbpedia.org/resource/Aoua_Kéita"	"Aoua Kéita"	1912
"http://dbpedia.org/resource/Ruby_Payne-Scott"	"Ruby Payne-Scott"	1912
"http://dbpedia.org/resource/Elsie_Locke"	"Elsie Locke"	1912
"http://dbpedia.org/resource/Tillie_Olsen"	"Tillie Olsen"	1912
"http://dbpedia.org/resource/Gerald_Ford"	"Gerald Ford"	1913
"http://dbpedia.org/resource/Valerie_Taylor_(novelist)"	"Valerie Taylor (novelist)"	1913
"http://dbpedia.org/resource/María_Bruguera_Pérez"	"María Bruguera Pérez"	1913
"http://dbpedia.org/resource/Clyde_Cameron"	"Clyde Cameron"	1913
"http://dbpedia.org/resource/Anissa_Rawda_Najjar"	"Anissa Rawda Najjar"	1913
"http://dbpedia.org/resource/Barbara_Macdonald"	"Barbara Macdonald"	1913
"http://dbpedia.org/resource/Aisha_Abd_al-Rahman"	"Aisha Abd al-Rahman"	1913
"http://dbpedia.org/resource/Olha_Hasyn"	"Olha Hasyn"	1913
"http://dbpedia.org/resource/Wim_Hora_Adema"	"Wim Hora Adema"	1914
"http://dbpedia.org/resource/Elizabeth_W._Crandall"	"Elizabeth W. Crandall"	1914
"http://dbpedia.org/resource/Winifred_Milius_Lubell"	"Winifred Milius Lubell"	1914
"http://dbpedia.org/resource/Jack_Parsons"	"Jack Parsons"	1914
"http://dbpedia.org/resource/Claudia_Jones"	"Claudia Jones"	1915
"http://dbpedia.org/resource/Caroline_Bird_(American_author)"	"Caroline Bird (American author)"	1915
"http://dbpedia.org/resource/Saul_Bellow"	"Saul Bellow"	1915
"http://dbpedia.org/resource/Elizabeth_Catlett"	"Elizabeth Catlett"	1915
"http://dbpedia.org/resource/Helen_Weinzweig"	"Helen Weinzweig"	1915
"http://dbpedia.org/resource/Jane_Marsh_Beveridge"	"Jane Marsh Beveridge"	1915
"http://dbpedia.org/resource/Françoise_Giroud"	"Françoise Giroud"	1916
"http://dbpedia.org/resource/Gough_Whitlam"	"Gough Whitlam"	1916
"http://dbpedia.org/resource/Florynce_Kennedy"	"Florynce Kennedy"	1916
"http://dbpedia.org/resource/Vivienne_Goonewardene"	"Vivienne Goonewardene"	1916
"http://dbpedia.org/resource/Trento_Longaretti"	"Trento Longaretti"	1916
"http://dbpedia.org/resource/H._Stuart_Hughes"	"H. Stuart Hughes"	1916
"http://dbpedia.org/resource/Sylvia_Sleigh"	"Sylvia Sleigh"	1916
"http://dbpedia.org/resource/Barbara_Deming"	"Barbara Deming"	1917
"http://dbpedia.org/resource/Paula_Kassell"	"Paula Kassell"	1917
"http://dbpedia.org/resource/Christiane_Rochefort"	"Christiane Rochefort"	1917
"http://dbpedia.org/resource/Eleanor_Maccoby"	"Eleanor Maccoby"	1917
"http://dbpedia.org/resource/M._K._Indira"	"M. K. Indira"	1917
"http://dbpedia.org/resource/Margarete_Mitscherlich-Nielsen"	"Margarete Mitscherlich-Nielsen"	1917
"http://dbpedia.org/resource/Phyllis_Seckler"	"Phyllis Seckler"	1917
"http://dbpedia.org/resource/Annie_Jiagge"	"Annie Jiagge"	1918
"http://dbpedia.org/resource/Eva_Kolstad"	"Eva Kolstad"	1918
"http://dbpedia.org/resource/Nani_Soewondo-Soerasno"	"Nani Soewondo-Soerasno"	1918
"http://dbpedia.org/resource/Betty_Ford"	"Betty Ford"	1918
"http://dbpedia.org/resource/Zaib-un-Nissa_Hamidullah"	"Zaib-un-Nissa Hamidullah"	1918
"http://dbpedia.org/resource/Faith_Bandler"	"Faith Bandler"	1918
"http://dbpedia.org/resource/Florence_Rush"	"Florence Rush"	1918
"http://dbpedia.org/resource/Thelma_Dailey-Stout"	"Thelma Dailey-Stout"	1918
"http://dbpedia.org/resource/Billy_Graham"	"Billy Graham"	1918
"http://dbpedia.org/resource/Gardeopatra_Quijano"	"Gardeopatra Quijano"	1918
"http://dbpedia.org/resource/Anne_Briscoe"	"Anne Briscoe"	1918
"http://dbpedia.org/resource/Aída_Cartagena_Portalatín"	"Aída Cartagena Portalatín"	1918
"http://dbpedia.org/resource/Eric_Morley"	"Eric Morley"	1918
"http://dbpedia.org/resource/Doris_Grumbach"	"Doris Grumbach"	1918
"http://dbpedia.org/resource/Iceberg_Slim"	"Iceberg Slim"	1918
"http://dbpedia.org/resource/Eva_Perón"	"Eva Perón"	1919
"http://dbpedia.org/resource/Pepita_Carpeña"	"Pepita Carpeña"	1919
"http://dbpedia.org/resource/Mary_Meigs"	"Mary Meigs"	1919
"http://dbpedia.org/resource/Ruth_Ray"	"Ruth Ray"	1919
"http://dbpedia.org/resource/Gladys_Yang"	"Gladys Yang"	1919
"http://dbpedia.org/resource/Lolita_Lebrón"	"Lolita Lebrón"	1919
"http://dbpedia.org/resource/Simonne_Monet-Chartrand"	"Simonne Monet-Chartrand"	1919
"http://dbpedia.org/resource/Doris_Lessing"	"Doris Lessing"	1919
"http://dbpedia.org/resource/Carmen_da_Silva"	"Carmen da Silva"	1919
"http://dbpedia.org/resource/Bella_Abzug"	"Bella Abzug"	1920
"http://dbpedia.org/resource/Françoise_d'Eaubonne"	"Françoise d'Eaubonne"	1920
"http://dbpedia.org/resource/Gerda_Lerner"	"Gerda Lerner"	1920
"http://dbpedia.org/resource/Liz_Carpenter"	"Liz Carpenter"	1920
"http://dbpedia.org/resource/Celia_Sánchez"	"Celia Sánchez"	1920
"http://dbpedia.org/resource/Benoîte_Groult"	"Benoîte Groult"	1920
"http://dbpedia.org/resource/Freda_Whitlam"	"Freda Whitlam"	1920
"http://dbpedia.org/resource/Thomas_Hedley_Reynolds"	"Thomas Hedley Reynolds"	1920
"http://dbpedia.org/resource/Luchita_Hurtado"	"Luchita Hurtado"	1920
"http://dbpedia.org/resource/Solange_Hertz"	"Solange Hertz"	1920
"http://dbpedia.org/resource/Betty_Friedan"	"Betty Friedan"	1921
"http://dbpedia.org/resource/John_Rawls"	"John Rawls"	1921
"http://dbpedia.org/resource/Judy_Agnew"	"Judy Agnew"	1921
"http://dbpedia.org/resource/Ursula_Franklin"	"Ursula Franklin"	1921
"http://dbpedia.org/resource/Marceline_Miéville"	"Marceline Miéville"	1921
"http://dbpedia.org/resource/Tomiyama_Taeko"	"Tomiyama Taeko"	1921
"http://dbpedia.org/resource/Catharine_McClellan"	"Catharine McClellan"	1921
"http://dbpedia.org/resource/Helen_Gurley_Brown"	"Helen Gurley Brown"	1922
"http://dbpedia.org/resource/Grace_Paley"	"Grace Paley"	1922
"http://dbpedia.org/resource/Zuleika_Alambert"	"Zuleika Alambert"	1922
"http://dbpedia.org/resource/María_Luisa_Bemberg"	"María Luisa Bemberg"	1922
"http://dbpedia.org/resource/María_Salas_Larrazábal"	"María Salas Larrazábal"	1922
"http://dbpedia.org/resource/Lili_Zografou"	"Lili Zografou"	1922
"http://dbpedia.org/resource/Shirley_Willer"	"Shirley Willer"	1922
"http://dbpedia.org/resource/Alice_S._Rossi"	"Alice S. Rossi"	1922
"http://dbpedia.org/resource/Dorothy_Hewett"	"Dorothy Hewett"	1923
"http://dbpedia.org/resource/Clara_Fraser"	"Clara Fraser"	1923
"http://dbpedia.org/resource/Dorothy_Lee_Bolden"	"Dorothy Lee Bolden"	1923
"http://dbpedia.org/resource/Sonja_Davies"	"Sonja Davies"	1923
"http://dbpedia.org/resource/Beryl_Beaurepaire"	"Beryl Beaurepaire"	1923
"http://dbpedia.org/resource/Judith_Edelman"	"Judith Edelman"	1923
"http://dbpedia.org/resource/Ruth_Mountaingrove"	"Ruth Mountaingrove"	1923
"http://dbpedia.org/resource/Anne_Sayre"	"Anne Sayre"	1923
"http://dbpedia.org/resource/Nizar_Qabbani"	"Nizar Qabbani"	1923
"http://dbpedia.org/resource/Kurt_Lüthi"	"Kurt Lüthi"	1923
"http://dbpedia.org/resource/Naziha_al-Dulaimi"	"Naziha al-Dulaimi"	1923
"http://dbpedia.org/resource/Anna_Louise_Beer"	"Anna Louise Beer"	1924
"http://dbpedia.org/resource/Azucena_Villaflor"	"Azucena Villaflor"	1924
"http://dbpedia.org/resource/Shirley_Chisholm"	"Shirley Chisholm"	1924
"http://dbpedia.org/resource/Zalman_Schachter-Shalomi"	"Zalman Schachter-Shalomi"	1924
"http://dbpedia.org/resource/Catherine_Claude"	"Catherine Claude"	1924
"http://dbpedia.org/resource/Ada_Jafri"	"Ada Jafri"	1924
"http://dbpedia.org/resource/Jean-Jacques_Servan-Schreiber"	"Jean-Jacques Servan-Schreiber"	1924
"http://dbpedia.org/resource/Joe_Pyne"	"Joe Pyne"	1924
"http://dbpedia.org/resource/Phyllis_Schlafly"	"Phyllis Schlafly"	1924
"http://dbpedia.org/resource/Eva_Ranaweera"	"Eva Ranaweera"	1924
"http://dbpedia.org/resource/Jacqueline_Ceballos"	"Jacqueline Ceballos"	1925
"http://dbpedia.org/resource/Carlos_Castaneda"	"Carlos Castaneda"	1925
"http://dbpedia.org/resource/Claire_Bonenfant"	"Claire Bonenfant"	1925
"http://dbpedia.org/resource/Graciela_Romero"	"Graciela Romero"	1925
"http://dbpedia.org/resource/Barbara_Avedon"	"Barbara Avedon"	1925
"http://dbpedia.org/resource/Erik_Grønseth"	"Erik Grønseth"	1925
"http://dbpedia.org/resource/Hazel_Dickens"	"Hazel Dickens"	1925
"http://dbpedia.org/resource/Marion_Ranyak"	"Marion Ranyak"	1925
"http://dbpedia.org/resource/Kari_Skjønsberg"	"Kari Skjønsberg"	1926
"http://dbpedia.org/resource/Joan_Kennedy_Taylor"	"Joan Kennedy Taylor"	1926
"http://dbpedia.org/resource/David_Malet_Armstrong"	"David Malet Armstrong"	1926
"http://dbpedia.org/resource/Vijaydan_Detha"	"Vijaydan Detha"	1926
"http://dbpedia.org/resource/Nancy_Spero"	"Nancy Spero"	1926
"http://dbpedia.org/resource/Zilia_Sánchez_Domínguez"	"Zilia Sánchez Domínguez"	1926
"http://dbpedia.org/resource/Margaret_Laurence"	"Margaret Laurence"	1926
"http://dbpedia.org/resource/Marisa_Merz"	"Marisa Merz"	1926
"http://dbpedia.org/resource/Michel_Foucault"	"Michel Foucault"	1926
"http://dbpedia.org/resource/Lee_Minto"	"Lee Minto"	1927
"http://dbpedia.org/resource/Coretta_Scott_King"	"Coretta Scott King"	1927
"http://dbpedia.org/resource/Gisèle_Halimi"	"Gisèle Halimi"	1927
"http://dbpedia.org/resource/Bogusław_Wolniewicz"	"Bogusław Wolniewicz"	1927
"http://dbpedia.org/resource/Cornelius_O'Leary"	"Cornelius O'Leary"	1927
"http://dbpedia.org/resource/Eliane_Morissens"	"Eliane Morissens"	1927
"http://dbpedia.org/resource/Barbara_Bergmann"	"Barbara Bergmann"	1927
"http://dbpedia.org/resource/Akua_Asabea_Ayisi"	"Akua Asabea Ayisi"	1927
"http://dbpedia.org/resource/Fatou_Djibo"	"Fatou Djibo"	1927
"http://dbpedia.org/resource/Jane_Arden_(director)"	"Jane Arden (director)"	1927
"http://dbpedia.org/resource/Jean_Baker_Miller"	"Jean Baker Miller"	1927
"http://dbpedia.org/resource/Kundanika_Kapadia"	"Kundanika Kapadia"	1927
"http://dbpedia.org/resource/Maya_Angelou"	"Maya Angelou"	1928
"http://dbpedia.org/resource/Sylvia_Wynter"	"Sylvia Wynter"	1928
"http://dbpedia.org/resource/Mary_Daly"	"Mary Daly"	1928
"http://dbpedia.org/resource/Berit_Ås"	"Berit Ås"	1928
"http://dbpedia.org/resource/Angélica_Gorodischer"	"Angélica Gorodischer"	1928
"http://dbpedia.org/resource/Nikki_Beare"	"Nikki Beare"	1928
"http://dbpedia.org/resource/Natalie_Rogers"	"Natalie Rogers"	1928
"http://dbpedia.org/resource/Betty_Dodson"	"Betty Dodson"	1929
"http://dbpedia.org/resource/Adrienne_Rich"	"Adrienne Rich"	1929
"http://dbpedia.org/resource/Jill_Johnston"	"Jill Johnston"	1929
"http://dbpedia.org/resource/Marilyn_French"	"Marilyn French"	1929
"http://dbpedia.org/resource/Rina_Macrelli"	"Rina Macrelli"	1929
"http://dbpedia.org/resource/Ursula_K._Le_Guin"	"Ursula K. Le Guin"	1929
"http://dbpedia.org/resource/Gerald_Stourzh"	"Gerald Stourzh"	1929
"http://dbpedia.org/resource/Monique_Watteau"	"Monique Watteau"	1929
"http://dbpedia.org/resource/Letty_M._Russell"	"Letty M. Russell"	1929
"http://dbpedia.org/resource/Barbara_Walters"	"Barbara Walters"	1929
"http://dbpedia.org/resource/Alejandro_Jodorowsky"	"Alejandro Jodorowsky"	1929
"http://dbpedia.org/resource/Franca_Rame"	"Franca Rame"	1929
"http://dbpedia.org/resource/Jack_Mundey"	"Jack Mundey"	1929
"http://dbpedia.org/resource/Jane_Roland_Martin"	"Jane Roland Martin"	1929
"http://dbpedia.org/resource/Maryly_Van_Leer_Peck"	"Maryly Van Leer Peck"	1930
"http://dbpedia.org/resource/Vilma_Espín"	"Vilma Espín"	1930
"http://dbpedia.org/resource/Luce_Irigaray"	"Luce Irigaray"	1930
"http://dbpedia.org/resource/Rose_Marie_Muraro"	"Rose Marie Muraro"	1930
"http://dbpedia.org/resource/Joyce_Wieland"	"Joyce Wieland"	1930
"http://dbpedia.org/resource/Pat_Robertson"	"Pat Robertson"	1930
"http://dbpedia.org/resource/Patricia_Watson"	"Patricia Watson"	1930
"http://dbpedia.org/resource/Vilborg_Dagbjartsdóttir"	"Vilborg Dagbjartsdóttir"	1930
"http://dbpedia.org/resource/Françoise_Mallet-Joris"	"Françoise Mallet-Joris"	1930
"http://dbpedia.org/resource/Faith_Ringgold"	"Faith Ringgold"	1930
"http://dbpedia.org/resource/Harold_Bloom"	"Harold Bloom"	1930
"http://dbpedia.org/resource/Jacques_Derrida"	"Jacques Derrida"	1930
"http://dbpedia.org/resource/Polly_Bergen"	"Polly Bergen"	1930
"http://dbpedia.org/resource/Sean_Connery"	"Sean Connery"	1930
"http://dbpedia.org/resource/Eunice_Blanchard_Poethig"	"Eunice Blanchard Poethig"	1930
"http://dbpedia.org/resource/Maria_Mies"	"Maria Mies"	1931
"http://dbpedia.org/resource/Claire_Rayner"	"Claire Rayner"	1931
"http://dbpedia.org/resource/Dolores_Alexander"	"Dolores Alexander"	1931
"http://dbpedia.org/resource/Carla_Lonzi"	"Carla Lonzi"	1931
"http://dbpedia.org/resource/Roberta_Kalechofsky"	"Roberta Kalechofsky"	1931
"http://dbpedia.org/resource/Jolene_Unsoeld"	"Jolene Unsoeld"	1931
"http://dbpedia.org/resource/Leyla_Erbil"	"Leyla Erbil"	1931
"http://dbpedia.org/resource/Sally_Miller_Gearhart"	"Sally Miller Gearhart"	1931
"http://dbpedia.org/resource/Linda_Nochlin"	"Linda Nochlin"	1931
"http://dbpedia.org/resource/Kumari_Jayawardena"	"Kumari Jayawardena"	1931
"http://dbpedia.org/resource/Toni_Morrison"	"Toni Morrison"	1931
"http://dbpedia.org/resource/Karin_Stoltenberg"	"Karin Stoltenberg"	1931
"http://dbpedia.org/resource/Olympia_Dukakis"	"Olympia Dukakis"	1931
"http://dbpedia.org/resource/Alix_Kates_Shulman"	"Alix Kates Shulman"	1932
"http://dbpedia.org/resource/Hamid_Dalwai"	"Hamid Dalwai"	1932
"http://dbpedia.org/resource/Audrey_Wise"	"Audrey Wise"	1932
"http://dbpedia.org/resource/Sylvia_Plath"	"Sylvia Plath"	1932
"http://dbpedia.org/resource/Rhina_Espaillat"	"Rhina Espaillat"	1932
"http://dbpedia.org/resource/Christopher_Lasch"	"Christopher Lasch"	1932
"http://dbpedia.org/resource/Anthony_Perkins"	"Anthony Perkins"	1932
"http://dbpedia.org/resource/C._K._Stead"	"C. K. Stead"	1932
"http://dbpedia.org/resource/Ita_Aber"	"Ita Aber"	1932
"http://dbpedia.org/resource/Joan_Semmel"	"Joan Semmel"	1932
"http://dbpedia.org/resource/Philip_Green_(author)"	"Philip Green (author)"	1932
"http://dbpedia.org/resource/Phyllis_Birkby"	"Phyllis Birkby"	1932
"http://dbpedia.org/resource/Ruth_Bader_Ginsburg"	"Ruth Bader Ginsburg"	1933
"http://dbpedia.org/resource/Elizabeth_Evatt"	"Elizabeth Evatt"	1933
"http://dbpedia.org/resource/Nancy_Friday"	"Nancy Friday"	1933
"http://dbpedia.org/resource/Jacqueline_Ki-Zerbo"	"Jacqueline Ki-Zerbo"	1933
"http://dbpedia.org/resource/Carol_Downer"	"Carol Downer"	1933
"http://dbpedia.org/resource/Myrlie_Evers-Williams"	"Myrlie Evers-Williams"	1933
"http://dbpedia.org/resource/Yoko_Ono"	"Yoko Ono"	1933
"http://dbpedia.org/resource/Ellen_Leonard"	"Ellen Leonard"	1933
"http://dbpedia.org/resource/Frederick_Crews"	"Frederick Crews"	1933
"http://dbpedia.org/resource/Ann_Richards"	"Ann Richards"	1933
"http://dbpedia.org/resource/Anne_Innis_Dagg"	"Anne Innis Dagg"	1933
"http://dbpedia.org/resource/Leda_Sanford"	"Leda Sanford"	1933
"http://dbpedia.org/resource/Margery_Wolf"	"Margery Wolf"	1933
"http://dbpedia.org/resource/Gloria_Steinem"	"Gloria Steinem"	1934
"http://dbpedia.org/resource/Heleieth_Saffioti"	"Heleieth Saffioti"	1934
"http://dbpedia.org/resource/Kjellaug_Pettersen"	"Kjellaug Pettersen"	1934
"http://dbpedia.org/resource/Jane_Goodall"	"Jane Goodall"	1934
"http://dbpedia.org/resource/Audre_Lorde"	"Audre Lorde"	1934
"http://dbpedia.org/resource/Jo_Spence"	"Jo Spence"	1934
"http://dbpedia.org/resource/Kate_Millett"	"Kate Millett"	1934
"http://dbpedia.org/resource/Nellie_Wong"	"Nellie Wong"	1934
"http://dbpedia.org/resource/Peggy_McIntosh"	"Peggy McIntosh"	1934
"http://dbpedia.org/resource/Luise_Schottroff"	"Luise Schottroff"	1934
"http://dbpedia.org/resource/Sugathakumari"	"Sugathakumari"	1934
"http://dbpedia.org/resource/Helena_Araújo"	"Helena Araújo"	1934
"http://dbpedia.org/resource/Mercy_Oduyoye"	"Mercy Oduyoye"	1934
"http://dbpedia.org/resource/Yayori_Matsui"	"Yayori Matsui"	1934
"http://dbpedia.org/resource/Vivian_Gornick"	"Vivian Gornick"	1935
"http://dbpedia.org/resource/Geraldine_Ferraro"	"Geraldine Ferraro"	1935
"http://dbpedia.org/resource/Monique_Wittig"	"Monique Wittig"	1935
"http://dbpedia.org/resource/Lidia_Falcón"	"Lidia Falcón"	1935
"http://dbpedia.org/resource/Barbara_Seaman"	"Barbara Seaman"	1935
"http://dbpedia.org/resource/Susan_Brownmiller"	"Susan Brownmiller"	1935
"http://dbpedia.org/resource/Anne_Zelensky"	"Anne Zelensky"	1935
"http://dbpedia.org/resource/Paula_Rego"	"Paula Rego"	1935
"http://dbpedia.org/resource/Richard_Brautigan"	"Richard Brautigan"	1935
"http://dbpedia.org/resource/Clay_Smothers"	"Clay Smothers"	1935
"http://dbpedia.org/resource/Muzi_Epifani"	"Muzi Epifani"	1935
"http://dbpedia.org/resource/Lucianne_Goldberg"	"Lucianne Goldberg"	1935
"http://dbpedia.org/resource/D._M._Thomas"	"D. M. Thomas"	1935
"http://dbpedia.org/resource/Damião_Experiença"	"Damião Experiença"	1935
"http://dbpedia.org/resource/Hasna_Begum"	"Hasna Begum"	1935
"http://dbpedia.org/resource/Kiki_Kogelnik"	"Kiki Kogelnik"	1935
"http://dbpedia.org/resource/Torild_Skard"	"Torild Skard"	1936
"http://dbpedia.org/resource/Carol_Gilligan"	"Carol Gilligan"	1936
"http://dbpedia.org/resource/Carolyn_Merchant"	"Carolyn Merchant"	1936
"http://dbpedia.org/resource/Valerie_Solanas"	"Valerie Solanas"	1936
"http://dbpedia.org/resource/Alan_Alda"	"Alan Alda"	1936
"http://dbpedia.org/resource/Ana_María_Pérez_del_Campo"	"Ana María Pérez del Campo"	1936
"http://dbpedia.org/resource/Jill_Tweedie"	"Jill Tweedie"	1936
"http://dbpedia.org/resource/Marianne_Githens"	"Marianne Githens"	1936
"http://dbpedia.org/resource/Sonia_Johnson"	"Sonia Johnson"	1936
"http://dbpedia.org/resource/Bonnie_Strickland"	"Bonnie Strickland"	1936
"http://dbpedia.org/resource/Joyce_Chopra"	"Joyce Chopra"	1936
"http://dbpedia.org/resource/Julieta_Kirkwood"	"Julieta Kirkwood"	1936
"http://dbpedia.org/resource/Elizabeth_Dole"	"Elizabeth Dole"	1936
"http://dbpedia.org/resource/Elizabeth_Peer"	"Elizabeth Peer"	1936
"http://dbpedia.org/resource/Geraldine_Traina"	"Geraldine Traina"	1936
"http://dbpedia.org/resource/Dacia_Maraini"	"Dacia Maraini"	1936
"http://dbpedia.org/resource/Evelyn_Fox_Keller"	"Evelyn Fox Keller"	1936
"http://dbpedia.org/resource/Evelyn_Stokes"	"Evelyn Stokes"	1936
"http://dbpedia.org/resource/Diana_Kurz"	"Diana Kurz"	1936
"http://dbpedia.org/resource/Assia_Djebar"	"Assia Djebar"	1936
"http://dbpedia.org/resource/Jill_Schary_Robinson"	"Jill Schary Robinson"	1936
"http://dbpedia.org/resource/June_Jordan"	"June Jordan"	1936
"http://dbpedia.org/resource/Suzette_Haden_Elgin"	"Suzette Haden Elgin"	1936
"http://dbpedia.org/resource/Rebecca_Greer"	"Rebecca Greer"	1936
"http://dbpedia.org/resource/Marge_Piercy"	"Marge Piercy"	1936
"http://dbpedia.org/resource/Sally_Hacker"	"Sally Hacker"	1936
"http://dbpedia.org/resource/Bertha_Harris"	"Bertha Harris"	1937
"http://dbpedia.org/resource/Maya_Surduts"	"Maya Surduts"	1937
"http://dbpedia.org/resource/Madeleine_Albright"	"Madeleine Albright"	1937
"http://dbpedia.org/resource/Alicia_Ostriker"	"Alicia Ostriker"	1937
"http://dbpedia.org/resource/Joanna_Russ"	"Joanna Russ"	1937
"http://dbpedia.org/resource/Hélène_Cixous"	"Hélène Cixous"	1937
"http://dbpedia.org/resource/Sallie_Bingham"	"Sallie Bingham"	1937
"http://dbpedia.org/resource/Emma_Amos_(painter)"	"Emma Amos (painter)"	1937
"http://dbpedia.org/resource/Lucy_R._Lippard"	"Lucy R. Lippard"	1937
"http://dbpedia.org/resource/Luigi_Calabresi"	"Luigi Calabresi"	1937
"http://dbpedia.org/resource/Barbara_Love"	"Barbara Love"	1937
"http://dbpedia.org/resource/Hedy_d'Ancona"	"Hedy d'Ancona"	1937
"http://dbpedia.org/resource/Jane_Fonda"	"Jane Fonda"	1937
"http://dbpedia.org/resource/Joan_Straumanis"	"Joan Straumanis"	1937
"http://dbpedia.org/resource/Domitila_Chúngara"	"Domitila Chúngara"	1937
"http://dbpedia.org/resource/Margo_St._James"	"Margo St. James"	1937
"http://dbpedia.org/resource/Michael_Findlay_(filmmaker)"	"Michael Findlay (filmmaker)"	1937
"http://dbpedia.org/resource/Neriman_Cahit"	"Neriman Cahit"	1937
"http://dbpedia.org/resource/Eva_Cox"	"Eva Cox"	1938
"http://dbpedia.org/resource/Diane_Nash"	"Diane Nash"	1938
"http://dbpedia.org/resource/Marcia_Freedman"	"Marcia Freedman"	1938
"http://dbpedia.org/resource/Roxanne_Dunbar-Ortiz"	"Roxanne Dunbar-Ortiz"	1938
"http://dbpedia.org/resource/Monica_Sjöö"	"Monica Sjöö"	1938
"http://dbpedia.org/resource/Ti-Grace_Atkinson"	"Ti-Grace Atkinson"	1938
"http://dbpedia.org/resource/Cynthia_Enloe"	"Cynthia Enloe"	1938
"http://dbpedia.org/resource/Diana_E._H._Russell"	"Diana E. H. Russell"	1938
