item,itemLabel,occupation,occupationLabel
http://www.wikidata.org/entity/Q467595,Sonia Pierre,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4245117,Svetlana Kuznetsova,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q16211587,Jeong Kwang-il,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q2262391,Cathy Young,http://www.wikidata.org/entity/Q1086863,columnist
http://www.wikidata.org/entity/Q2262391,Cathy Young,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q2262391,Cathy Young,http://www.wikidata.org/entity/Q8246794,blogger
http://www.wikidata.org/entity/Q2262391,Cathy Young,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6054205,Osvaldo Bazán,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q6054205,Osvaldo Bazán,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q6054205,Osvaldo Bazán,http://www.wikidata.org/entity/Q6430706,critic
http://www.wikidata.org/entity/Q6054205,Osvaldo Bazán,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q6054205,Osvaldo Bazán,http://www.wikidata.org/entity/Q59479373,panelist
http://www.wikidata.org/entity/Q6136416,Susel Paredes,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q6136416,Susel Paredes,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q6136416,Susel Paredes,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q125704219,Q125704219,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q4384732,Oksana Pushkina,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q4384732,Oksana Pushkina,http://www.wikidata.org/entity/Q169180,ombudsman
http://www.wikidata.org/entity/Q4384732,Oksana Pushkina,http://www.wikidata.org/entity/Q947873,television presenter
http://www.wikidata.org/entity/Q4384732,Oksana Pushkina,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4384732,Oksana Pushkina,http://www.wikidata.org/entity/Q8359428,social activist
http://www.wikidata.org/entity/Q4384732,Oksana Pushkina,http://www.wikidata.org/entity/Q17276321,member of the State Duma
http://www.wikidata.org/entity/Q4390954,Petr Aleksandrovich Raush,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q4390954,Petr Aleksandrovich Raush,http://www.wikidata.org/entity/Q662729,public figure
http://www.wikidata.org/entity/Q4390954,Petr Aleksandrovich Raush,http://www.wikidata.org/entity/Q876864,editing staff
http://www.wikidata.org/entity/Q4390954,Petr Aleksandrovich Raush,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4390954,Petr Aleksandrovich Raush,http://www.wikidata.org/entity/Q6051619,opinion journalist
http://www.wikidata.org/entity/Q10336768,Li Hongkuan,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q8932397,Chen Pokong,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q8932397,Chen Pokong,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q8932397,Chen Pokong,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q8932397,Chen Pokong,http://www.wikidata.org/entity/Q11499147,political activist
http://www.wikidata.org/entity/Q9092579,Vanda Pignato,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q9092579,Vanda Pignato,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5525220,Gary Haugen,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5554843,Sanjuana Martínez,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5554843,Sanjuana Martínez,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q69356174,Kylar Broadus,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q69356174,Kylar Broadus,http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q124657438,Efraín Soria,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7427046,Saud al-Hashimi,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q7436721,Scott Long,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q108110670,Pamela Valenzuela,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q6678369,Kim Young-hwan,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6792549,Maung Zarni,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4964151,Brian J. Dooley,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q18224529,Samira Saleh al-Naimi,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q18224529,Samira Saleh al-Naimi,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q47489748,Kerstin Söderblom,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q69356174,Kylar Broadus,http://www.wikidata.org/entity/Q3400985,academic
http://www.wikidata.org/entity/Q69356174,Kylar Broadus,http://www.wikidata.org/entity/Q16012028,legal scholar
http://www.wikidata.org/entity/Q69356174,Kylar Broadus,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q28921779,Bela Bhatia,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q28921779,Bela Bhatia,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q123940316,Rafaella Corrales,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q123940316,Rafaella Corrales,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q118114313,Feliciana Coronel,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q55313055,Ismat Shahjahan,http://www.wikidata.org/entity/Q11499147,political activist
http://www.wikidata.org/entity/Q55313055,Ismat Shahjahan,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q87578322,Béa Ercolini,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q87578322,Béa Ercolini,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5043602,Carmen Trotta,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4718059,Alex de Waal,http://www.wikidata.org/entity/Q66581878,social anthropologist
http://www.wikidata.org/entity/Q4718059,Alex de Waal,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4718059,Alex de Waal,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q4718059,Alex de Waal,http://www.wikidata.org/entity/Q4773904,anthropologist
http://www.wikidata.org/entity/Q86460917,Cony Carranza Castro,http://www.wikidata.org/entity/Q974144,educator
http://www.wikidata.org/entity/Q86460917,Cony Carranza Castro,http://www.wikidata.org/entity/Q2306091,sociologist
http://www.wikidata.org/entity/Q86460917,Cony Carranza Castro,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q106324490,Bolaji Owasanoye,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q106324490,Bolaji Owasanoye,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q30077420,Tur Muhammet,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q61135021,Q61135021,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q105965839,Ingrid Moritz,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q42560965,Barbara Guntern,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q42560965,Barbara Guntern,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q118347778,Tumuheirwe Florence,http://www.wikidata.org/entity/Q188094,economist
http://www.wikidata.org/entity/Q118347778,Tumuheirwe Florence,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q118347778,Tumuheirwe Florence,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q55449397,Jeanne Gapiya-Niyonzima,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q55609147,David Shannon,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q55609147,David Shannon,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q55609147,David Shannon,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q55609147,David Shannon,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q55609147,David Shannon,http://www.wikidata.org/entity/Q61857538,disability rights activist
http://www.wikidata.org/entity/Q47429177,Naw Ohn Hla,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q47429177,Naw Ohn Hla,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q50307787,Vera Lúcia de Miranda Guarda,http://www.wikidata.org/entity/Q140686,chairperson
http://www.wikidata.org/entity/Q50307787,Vera Lúcia de Miranda Guarda,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q50307787,Vera Lúcia de Miranda Guarda,http://www.wikidata.org/entity/Q3400985,academic
http://www.wikidata.org/entity/Q60339817,Helen Belcher,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q63882770,Joan Carling,http://www.wikidata.org/entity/Q484876,chief executive officer
http://www.wikidata.org/entity/Q63882770,Joan Carling,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q63882770,Joan Carling,http://www.wikidata.org/entity/Q3578589,environmentalist
http://www.wikidata.org/entity/Q438211,Fadela Amara,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q438211,Fadela Amara,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q8246794,blogger
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q8246794,blogger
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q89964,Manuela Kay,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q89964,Manuela Kay,http://www.wikidata.org/entity/Q2516866,publisher
http://www.wikidata.org/entity/Q89964,Manuela Kay,http://www.wikidata.org/entity/Q2722764,radio personality
http://www.wikidata.org/entity/Q89964,Manuela Kay,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q3138557,Nabeel Rajab,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q66714768,Ollie Langridge,http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q66714768,Ollie Langridge,http://www.wikidata.org/entity/Q3578589,environmentalist
http://www.wikidata.org/entity/Q66714768,Ollie Langridge,http://www.wikidata.org/entity/Q8359428,social activist
http://www.wikidata.org/entity/Q66714768,Ollie Langridge,http://www.wikidata.org/entity/Q61048378,climate activist
http://www.wikidata.org/entity/Q2900222,Betty Batoul,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q2900222,Betty Batoul,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q9369015,Vladimiras Simonko,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7125180,Paisley Currah,http://www.wikidata.org/entity/Q3400985,academic
http://www.wikidata.org/entity/Q7125180,Paisley Currah,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7356303,Rod Michano,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7356892,Rodney Croome,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q553089,David Kato,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q27887359,Betu Singh,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q84824849,Midi Achmat,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q84824849,Midi Achmat,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2039206,Digna Ochoa,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q2039206,Digna Ochoa,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q3425596,Bigga Haitian,http://www.wikidata.org/entity/Q177220,singer
http://www.wikidata.org/entity/Q3425596,Bigga Haitian,http://www.wikidata.org/entity/Q639669,musician
http://www.wikidata.org/entity/Q3425596,Bigga Haitian,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q1145636,Toni Reis,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q1145636,Toni Reis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q1145636,Toni Reis,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q106435279,Robert J. Vezina,http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q106435279,Robert J. Vezina,http://www.wikidata.org/entity/Q15978655,consultant
http://www.wikidata.org/entity/Q106435279,Robert J. Vezina,http://www.wikidata.org/entity/Q16532929,administrator
http://www.wikidata.org/entity/Q106435279,Robert J. Vezina,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q1145636,Toni Reis,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q1145636,Toni Reis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q1145636,Toni Reis,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q6278237,Jorge Luis García Pérez,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6285789,Joseph Nevins,http://www.wikidata.org/entity/Q901402,geographer
http://www.wikidata.org/entity/Q6285789,Joseph Nevins,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q620518,Basmah bint Saud,http://www.wikidata.org/entity/Q131524,entrepreneur
http://www.wikidata.org/entity/Q620518,Basmah bint Saud,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q540708,Nils Muižnieks,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q540708,Nils Muižnieks,http://www.wikidata.org/entity/Q193391,diplomat
http://www.wikidata.org/entity/Q540708,Nils Muižnieks,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q12122507,Q12122507,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q16941585,Zuliana Araya,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q16941585,Zuliana Araya,http://www.wikidata.org/entity/Q708492,council member
http://www.wikidata.org/entity/Q16941585,Zuliana Araya,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q28605787,Iris Rachamimov,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q28605787,Iris Rachamimov,http://www.wikidata.org/entity/Q121594,professor
http://www.wikidata.org/entity/Q28605787,Iris Rachamimov,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q28605787,Iris Rachamimov,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q28605787,Iris Rachamimov,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q29050599,Bobbi Jean Baker,http://www.wikidata.org/entity/Q212238,civil servant
http://www.wikidata.org/entity/Q29050599,Bobbi Jean Baker,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q29050599,Bobbi Jean Baker,http://www.wikidata.org/entity/Q66288471,trans activist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q28389,screenwriter
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q212980,psychologist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q5780518,communicator
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6983227,Nazand Begikhani,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q6983227,Nazand Begikhani,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6983227,Nazand Begikhani,http://www.wikidata.org/entity/Q1650915,researcher
http://www.wikidata.org/entity/Q7097895,Ophelia Dahl,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q15410595,Shadi Amin,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q15410595,Shadi Amin,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q15815037,Dunja Mijatović,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q16195549,Goldie Goldbloom,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q42973,architect
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q13141979,Fatima Naoot,http://www.wikidata.org/entity/Q19509237,animal rights advocate
http://www.wikidata.org/entity/Q15453012,Michael Jones,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q131524,entrepreneur
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q188094,economist
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q557880,investor
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q377538,Bill Browder,http://www.wikidata.org/entity/Q1979607,financier
http://www.wikidata.org/entity/Q39678866,Achim Kessler,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q39678866,Achim Kessler,http://www.wikidata.org/entity/Q140686,chairperson
http://www.wikidata.org/entity/Q39678866,Achim Kessler,http://www.wikidata.org/entity/Q17167049,literary scholar
http://www.wikidata.org/entity/Q39678866,Achim Kessler,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q40112663,Kirsten Plötz,http://www.wikidata.org/entity/Q15980158,non-fiction writer
http://www.wikidata.org/entity/Q40112663,Kirsten Plötz,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q20065078,Madeleine Lim,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q20065081,Christopher Lee,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q20065081,Christopher Lee,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q20172297,Jochen Herdieckerhoff,http://www.wikidata.org/entity/Q487596,dramaturge
http://www.wikidata.org/entity/Q20172297,Jochen Herdieckerhoff,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q28389,screenwriter
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q212980,psychologist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q5780518,communicator
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q3296444,María Galindo,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q4070508,Armen Harutyunyan,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4230839,Irina Yasina,http://www.wikidata.org/entity/Q188094,economist
http://www.wikidata.org/entity/Q4230839,Irina Yasina,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4230839,Irina Yasina,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q21032076,Ise Bosch,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q21032076,Ise Bosch,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q16195523,Gamal Eid,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q16195523,Gamal Eid,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6538025,Leyla Güven,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q6538025,Leyla Güven,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6653658,Liu Ping,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6653658,Liu Ping,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6653658,Liu Ping,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6653658,Liu Ping,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q18098305,Amina Masood Janjua,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q469951,Gao Zhisheng,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q469951,Gao Zhisheng,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q469951,Gao Zhisheng,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q469951,Gao Zhisheng,http://www.wikidata.org/entity/Q18814623,autobiographer
http://www.wikidata.org/entity/Q11464859,Yoon Mee-hyang,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q11464859,Yoon Mee-hyang,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q11464859,Yoon Mee-hyang,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q1906932,Margreet de Boer,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q1906932,Margreet de Boer,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q48929490,Tian Qiyuan,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q51883090,Jason Jones,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q51883090,Jason Jones,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q5415169,Eva Sallis,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q5415169,Eva Sallis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5525220,Gary Haugen,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q79072397,Dawn Laguens,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q83430832,Jesús Generelo,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q83430832,Jesús Generelo,http://www.wikidata.org/entity/Q6102247,film or television director
http://www.wikidata.org/entity/Q83430832,Jesús Generelo,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q124657438,Efraín Soria,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q17279118,Agnès Callamard,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q9391936,Zohra Rasekh,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q9391936,Zohra Rasekh,http://www.wikidata.org/entity/Q193391,diplomat
http://www.wikidata.org/entity/Q9391936,Zohra Rasekh,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5573261,Enrique Santiago,http://www.wikidata.org/entity/Q40348,lawyer
