item,itemLabel,occupationLabel
http://www.wikidata.org/entity/Q2250705,Antonieta Rivas Mercado,women's rights activist
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,writer
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,farmer
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,playwright
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,delegate
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,journalist
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,socialist
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,suffragist
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,women's rights activist
http://www.wikidata.org/entity/Q436521,Mary Lasker,art dealer
http://www.wikidata.org/entity/Q436521,Mary Lasker,art collector
http://www.wikidata.org/entity/Q436521,Mary Lasker,philanthropist
http://www.wikidata.org/entity/Q436521,Mary Lasker,activist
http://www.wikidata.org/entity/Q436521,Mary Lasker,women's rights activist
http://www.wikidata.org/entity/Q67124784,Carmela Galardo-Frascarelli,suffragist
http://www.wikidata.org/entity/Q67124784,Carmela Galardo-Frascarelli,women's rights activist
http://www.wikidata.org/entity/Q98399202,Ida Mayer,women's rights activist
http://www.wikidata.org/entity/Q5400930,Estelle Griswold,civil rights advocate
http://www.wikidata.org/entity/Q5400930,Estelle Griswold,women's rights activist
http://www.wikidata.org/entity/Q100154208,Marga Philip,social policy
http://www.wikidata.org/entity/Q100154208,Marga Philip,women's rights activist
http://www.wikidata.org/entity/Q56249512,Afifa Sa'b,teacher
http://www.wikidata.org/entity/Q56249512,Afifa Sa'b,journalist
http://www.wikidata.org/entity/Q56249512,Afifa Sa'b,women's rights activist
http://www.wikidata.org/entity/Q61002925,Humuani Alaga,entrepreneur
http://www.wikidata.org/entity/Q61002925,Humuani Alaga,activist
http://www.wikidata.org/entity/Q61002925,Humuani Alaga,trade unionist
http://www.wikidata.org/entity/Q61002925,Humuani Alaga,women's rights activist
http://www.wikidata.org/entity/Q107297851,Anita Carrijo,dentist
http://www.wikidata.org/entity/Q107297851,Anita Carrijo,writer
http://www.wikidata.org/entity/Q107297851,Anita Carrijo,women's rights activist
http://www.wikidata.org/entity/Q106450989,Ana María Rubens,human rights activist
http://www.wikidata.org/entity/Q106450989,Ana María Rubens,women's rights activist
http://www.wikidata.org/entity/Q21536629,Mary Hyacinthe Petronel White,politician
http://www.wikidata.org/entity/Q21536629,Mary Hyacinthe Petronel White,women's rights activist
http://www.wikidata.org/entity/Q24239628,Phyllis Le Cappelaine Burke,philanthropist
http://www.wikidata.org/entity/Q24239628,Phyllis Le Cappelaine Burke,social reformer
http://www.wikidata.org/entity/Q24239628,Phyllis Le Cappelaine Burke,market researcher
http://www.wikidata.org/entity/Q24239628,Phyllis Le Cappelaine Burke,women's rights activist
http://www.wikidata.org/entity/Q28716530,Zulaija Al-Shahabi,activist
http://www.wikidata.org/entity/Q28716530,Zulaija Al-Shahabi,women's rights activist
http://www.wikidata.org/entity/Q28933270,Renée de Sépibus,women's rights activist
http://www.wikidata.org/entity/Q66311329,Gertrude Isabella Morton Horton,social activist
http://www.wikidata.org/entity/Q66311329,Gertrude Isabella Morton Horton,women's rights activist
http://www.wikidata.org/entity/Q3588838,Émilie Busquant,women's rights activist
http://www.wikidata.org/entity/Q87421998,Fernande Coulon,women's rights activist
http://www.wikidata.org/entity/Q27925203,Adriana Willemina de Iongh,diplomat
http://www.wikidata.org/entity/Q27925203,Adriana Willemina de Iongh,historian
http://www.wikidata.org/entity/Q27925203,Adriana Willemina de Iongh,women's rights activist
http://www.wikidata.org/entity/Q111647300,Rosa Louis,women's rights activist
http://www.wikidata.org/entity/Q122789694,Giovanna Boccalini Barcellona,educator
http://www.wikidata.org/entity/Q122789694,Giovanna Boccalini Barcellona,resistance fighter
http://www.wikidata.org/entity/Q122789694,Giovanna Boccalini Barcellona,trade unionist
http://www.wikidata.org/entity/Q122789694,Giovanna Boccalini Barcellona,sports executive
http://www.wikidata.org/entity/Q122789694,Giovanna Boccalini Barcellona,women's rights activist
http://www.wikidata.org/entity/Q104523976,Doris Clark,architect
http://www.wikidata.org/entity/Q104523976,Doris Clark,docent
http://www.wikidata.org/entity/Q104523976,Doris Clark,women's rights activist
http://www.wikidata.org/entity/Q57056844,Lol Kin Castaneda,politician
http://www.wikidata.org/entity/Q57056844,Lol Kin Castaneda,activist
http://www.wikidata.org/entity/Q57056844,Lol Kin Castaneda,women's rights activist
http://www.wikidata.org/entity/Q50846034,Estela Fernández Hermosillo,human rights activist
http://www.wikidata.org/entity/Q50846034,Estela Fernández Hermosillo,women's rights activist
http://www.wikidata.org/entity/Q50379647,Bibiana Peñaranda,human rights activist
http://www.wikidata.org/entity/Q50379647,Bibiana Peñaranda,peace activist
http://www.wikidata.org/entity/Q50379647,Bibiana Peñaranda,women's rights activist
http://www.wikidata.org/entity/Q466457,Ho Jong-suk,political activist
http://www.wikidata.org/entity/Q466457,Ho Jong-suk,women's rights activist
http://www.wikidata.org/entity/Q1672072,Paula Rueß,women's rights activist
http://www.wikidata.org/entity/Q28485782,Gisèle Faivre,women's rights activist
http://www.wikidata.org/entity/Q114309442,Hedwig Quaster,women's rights activist
http://www.wikidata.org/entity/Q6016012,Mika Feldman de Etchebéhère,women's rights activist
http://www.wikidata.org/entity/Q95683062,Thyra Bratt,politician
http://www.wikidata.org/entity/Q95683062,Thyra Bratt,banker
http://www.wikidata.org/entity/Q95683062,Thyra Bratt,women's rights activist
http://www.wikidata.org/entity/Q9023549,Lola Iturbe,writer
http://www.wikidata.org/entity/Q9023549,Lola Iturbe,resistance fighter
http://www.wikidata.org/entity/Q9023549,Lola Iturbe,anarcho-syndicalist
http://www.wikidata.org/entity/Q9023549,Lola Iturbe,women's rights activist
http://www.wikidata.org/entity/Q16613238,Ofelia Rodríguez Acosta,writer
http://www.wikidata.org/entity/Q16613238,Ofelia Rodríguez Acosta,journalist
http://www.wikidata.org/entity/Q16613238,Ofelia Rodríguez Acosta,women's rights activist
http://www.wikidata.org/entity/Q108733103,Emmy Engel-Hansen,women's rights activist
http://www.wikidata.org/entity/Q21535636,Anna Fellowes Vroland,teacher
http://www.wikidata.org/entity/Q21535636,Anna Fellowes Vroland,human rights activist
http://www.wikidata.org/entity/Q21535636,Anna Fellowes Vroland,peace activist
http://www.wikidata.org/entity/Q106214413,Maria Vaquer Moll,dressmaker
http://www.wikidata.org/entity/Q106214413,Maria Vaquer Moll,women's rights activist
http://www.wikidata.org/entity/Q21535636,Anna Fellowes Vroland,women's rights activist
http://www.wikidata.org/entity/Q19802260,Thung Sin Nio,teacher
http://www.wikidata.org/entity/Q19802260,Thung Sin Nio,physician
http://www.wikidata.org/entity/Q19802260,Thung Sin Nio,economist
http://www.wikidata.org/entity/Q19802260,Thung Sin Nio,women's rights activist
http://www.wikidata.org/entity/Q62008216,Marie Heffenisch,women's rights activist
http://www.wikidata.org/entity/Q468884,Ella Baker,civil rights advocate
http://www.wikidata.org/entity/Q468884,Ella Baker,women's rights activist
http://www.wikidata.org/entity/Q116689868,Zulaykha al-Shihabi,women's rights activist
http://www.wikidata.org/entity/Q87336013,Juliette Borboux,women's rights activist
http://www.wikidata.org/entity/Q67202166,Nèlli Lʹvovna Ptaškina,diarist
http://www.wikidata.org/entity/Q67202166,Nèlli Lʹvovna Ptaškina,women's rights activist
http://www.wikidata.org/entity/Q4827386,Ava Helen Pauling,human rights activist
http://www.wikidata.org/entity/Q4827386,Ava Helen Pauling,women's rights activist
http://www.wikidata.org/entity/Q4936601,Bodil Koch,politician
http://www.wikidata.org/entity/Q4936601,Bodil Koch,theologian
http://www.wikidata.org/entity/Q4936601,Bodil Koch,women's rights activist
http://www.wikidata.org/entity/Q8463951,Cao Mengjun,politician
http://www.wikidata.org/entity/Q8463951,Cao Mengjun,women's rights activist
http://www.wikidata.org/entity/Q5362941,Elizabeth Hawes,writer
http://www.wikidata.org/entity/Q5362941,Elizabeth Hawes,journalist
http://www.wikidata.org/entity/Q5362941,Elizabeth Hawes,fashion designer
http://www.wikidata.org/entity/Q5362941,Elizabeth Hawes,women's rights activist
http://www.wikidata.org/entity/Q14752360,Nancy Zeelenberg,lawyer
http://www.wikidata.org/entity/Q14752360,Nancy Zeelenberg,politician
http://www.wikidata.org/entity/Q14752360,Nancy Zeelenberg,jurist
http://www.wikidata.org/entity/Q14752360,Nancy Zeelenberg,women's rights activist
http://www.wikidata.org/entity/Q16489636,Benita Galeana,writer
http://www.wikidata.org/entity/Q16489636,Benita Galeana,suffragette
http://www.wikidata.org/entity/Q16489636,Benita Galeana,trade unionist
http://www.wikidata.org/entity/Q16489636,Benita Galeana,suffragist
http://www.wikidata.org/entity/Q16489636,Benita Galeana,women's rights activist
http://www.wikidata.org/entity/Q42531776,Begum Badrunnessa Ahmed,social worker
http://www.wikidata.org/entity/Q42531776,Begum Badrunnessa Ahmed,women's rights activist
http://www.wikidata.org/entity/Q106316788,Rosemary Inyama,politician
http://www.wikidata.org/entity/Q106316788,Rosemary Inyama,merchant
http://www.wikidata.org/entity/Q106316788,Rosemary Inyama,banker
http://www.wikidata.org/entity/Q106316788,Rosemary Inyama,business executive
http://www.wikidata.org/entity/Q106316788,Rosemary Inyama,women's rights activist
http://www.wikidata.org/entity/Q1486239,Liffa Gregoriussen,fashion designer
http://www.wikidata.org/entity/Q1486239,Liffa Gregoriussen,women's rights activist
http://www.wikidata.org/entity/Q2828103,Aimée Bologne-Lemaire,teacher
http://www.wikidata.org/entity/Q2828103,Aimée Bologne-Lemaire,resistance fighter
http://www.wikidata.org/entity/Q2828103,Aimée Bologne-Lemaire,women's rights activist
http://www.wikidata.org/entity/Q123121722,Zahiya al Nashashibi,women's rights activist
http://www.wikidata.org/entity/Q7781049,Thelma Bate,women's rights activist
http://www.wikidata.org/entity/Q88966732,Chen Tiejun,revolutionary
http://www.wikidata.org/entity/Q88966732,Chen Tiejun,women's rights activist
http://www.wikidata.org/entity/Q12334010,Ruth Hermann,trade unionist
http://www.wikidata.org/entity/Q12334010,Ruth Hermann,women's rights activist
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,writer
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,poet
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,educator
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,columnist
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,women's rights activist
http://www.wikidata.org/entity/Q17403702,Edna Ryan,trade unionist
http://www.wikidata.org/entity/Q17403702,Edna Ryan,women's rights activist
http://www.wikidata.org/entity/Q47501668,İffet Halim Oruz,writer
http://www.wikidata.org/entity/Q47501668,İffet Halim Oruz,poet
http://www.wikidata.org/entity/Q47501668,İffet Halim Oruz,women's rights activist
http://www.wikidata.org/entity/Q51882118,Maria Rita Soares de Andrade,judge
http://www.wikidata.org/entity/Q51882118,Maria Rita Soares de Andrade,lawyer
http://www.wikidata.org/entity/Q51882118,Maria Rita Soares de Andrade,journalist
http://www.wikidata.org/entity/Q51882118,Maria Rita Soares de Andrade,women's rights activist
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,writer
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,journalist
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,equestrian
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,alpine skier
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,skier
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,racing automobile driver
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,tennis player
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,sports journalist
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,figure skater
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,women's rights activist
http://www.wikidata.org/entity/Q1775491,Åse Gruda Skard,writer
http://www.wikidata.org/entity/Q1775491,Åse Gruda Skard,psychologist
http://www.wikidata.org/entity/Q1775491,Åse Gruda Skard,women's rights activist
http://www.wikidata.org/entity/Q62080513,Inger Wilfred Jensen,women's rights activist
http://www.wikidata.org/entity/Q62080513,Inger Wilfred Jensen,factory inspector
http://www.wikidata.org/entity/Q62081443,Stella Kornerup,head teacher
http://www.wikidata.org/entity/Q62081443,Stella Kornerup,women's rights activist
http://www.wikidata.org/entity/Q87338327,Berthe Labille,women's rights activist
http://www.wikidata.org/entity/Q8248724,Zhang Yun,politician
http://www.wikidata.org/entity/Q8248724,Zhang Yun,women's rights activist
http://www.wikidata.org/entity/Q6574418,Suat Derviş,writer
http://www.wikidata.org/entity/Q6574418,Suat Derviş,journalist
http://www.wikidata.org/entity/Q6574418,Suat Derviş,novelist
http://www.wikidata.org/entity/Q6574418,Suat Derviş,political activist
http://www.wikidata.org/entity/Q6574418,Suat Derviş,women's rights activist
http://www.wikidata.org/entity/Q15446255,Sarah Chakko,historian
http://www.wikidata.org/entity/Q15446255,Sarah Chakko,theologian
http://www.wikidata.org/entity/Q15446255,Sarah Chakko,university teacher
http://www.wikidata.org/entity/Q15446255,Sarah Chakko,women's rights activist
http://www.wikidata.org/entity/Q18402386,Madeleine Tribolati,trade unionist
http://www.wikidata.org/entity/Q18402386,Madeleine Tribolati,women's rights activist
http://www.wikidata.org/entity/Q55648444,Tehila Matmon,lawyer
http://www.wikidata.org/entity/Q55648444,Tehila Matmon,women's rights activist
http://www.wikidata.org/entity/Q50598829,Eva Pineus,women's rights activist
http://www.wikidata.org/entity/Q24072980,Bessie Jean Thompson Guthrie,publisher
http://www.wikidata.org/entity/Q24072980,Bessie Jean Thompson Guthrie,designer
http://www.wikidata.org/entity/Q24072980,Bessie Jean Thompson Guthrie,activist
http://www.wikidata.org/entity/Q24072980,Bessie Jean Thompson Guthrie,women's rights activist
http://www.wikidata.org/entity/Q50598829,Eva Pineus,politician
http://www.wikidata.org/entity/Q459383,Rita Lejeune,university teacher
http://www.wikidata.org/entity/Q459383,Rita Lejeune,romanist
http://www.wikidata.org/entity/Q459383,Rita Lejeune,philologist
http://www.wikidata.org/entity/Q459383,Rita Lejeune,linguist
http://www.wikidata.org/entity/Q459383,Rita Lejeune,women's rights activist
http://www.wikidata.org/entity/Q2620289,Olena Teliha,writer
http://www.wikidata.org/entity/Q2620289,Olena Teliha,poet
http://www.wikidata.org/entity/Q2620289,Olena Teliha,literary critic
http://www.wikidata.org/entity/Q2620289,Olena Teliha,opinion journalist
http://www.wikidata.org/entity/Q2620289,Olena Teliha,critic
http://www.wikidata.org/entity/Q2620289,Olena Teliha,women's rights activist
http://www.wikidata.org/entity/Q65322740,Yvonne Hakim Rimpel,politician
http://www.wikidata.org/entity/Q65322740,Yvonne Hakim Rimpel,journalist
http://www.wikidata.org/entity/Q65322740,Yvonne Hakim Rimpel,activist
http://www.wikidata.org/entity/Q65322740,Yvonne Hakim Rimpel,women's rights activist
http://www.wikidata.org/entity/Q4482484,Monica Felton,women's rights activist
http://www.wikidata.org/entity/Q123118604,Shahinda Duzdar,activist
http://www.wikidata.org/entity/Q123118604,Shahinda Duzdar,women's rights activist
http://www.wikidata.org/entity/Q94743047,Alice Prausnitz,jurist
http://www.wikidata.org/entity/Q94743047,Alice Prausnitz,women's rights activist
http://www.wikidata.org/entity/Q94776284,Judith Spindler,women's rights activist
http://www.wikidata.org/entity/Q28648839,Ruth DeYoung Kohler,journalist
http://www.wikidata.org/entity/Q28648839,Ruth DeYoung Kohler,women's rights activist
