item,itemLabel,year
http://www.wikidata.org/entity/Q52635155,Michelle Coquillat,1942
http://www.wikidata.org/entity/Q236173,Chantal Mouffe,1943
http://www.wikidata.org/entity/Q447114,Cisca Dresselhuys,1943
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,1943
http://www.wikidata.org/entity/Q1977977,Hannemieke Stamperius,1943
http://www.wikidata.org/entity/Q3341018,Nicole Brossard,1943
http://www.wikidata.org/entity/Q27576343,Magaly Pineda Antonia Tejada,1943
http://www.wikidata.org/entity/Q28852625,Rose Mbowa,1943
http://www.wikidata.org/entity/Q4664487,Abby Rockefeller,1943
http://www.wikidata.org/entity/Q5210637,Dale Spender,1943
http://www.wikidata.org/entity/Q95196473,Tatiana Mamonova,1943
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,1943
http://www.wikidata.org/entity/Q110123613,Claudia Levy,1943
http://www.wikidata.org/entity/Q7647892,Susan Griffin,1943
http://www.wikidata.org/entity/Q7648425,Susan Stern,1943
http://www.wikidata.org/entity/Q7688094,Tatiana Mamonova,1943
http://www.wikidata.org/entity/Q7934088,"Virginia ""Ginny"" Montes",1943
http://www.wikidata.org/entity/Q9154965,Ann Snitow,1943
http://www.wikidata.org/entity/Q59160146,Sally Alexander,1943
http://www.wikidata.org/entity/Q60483858,Annik Houel,1943
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,1943
http://www.wikidata.org/entity/Q22442963,Ida Dequeecker,1943
http://www.wikidata.org/entity/Q23006292,Iteke Weeda,1943
http://www.wikidata.org/entity/Q23893641,Makota Valdina,1943
http://www.wikidata.org/entity/Q106950814,Nina Brugo,1943
http://www.wikidata.org/entity/Q465284,Annette Lu,1944
http://www.wikidata.org/entity/Q160456,Angela Davis,1944
http://www.wikidata.org/entity/Q274309,Élisabeth Badinter,1944
http://www.wikidata.org/entity/Q29028404,Brenda Feigen,1944
http://www.wikidata.org/entity/Q104042501,Narda Henríquez,1944
http://www.wikidata.org/entity/Q30241731,Françoise Picq,1944
http://www.wikidata.org/entity/Q5265711,Dossie Easton,1944
http://www.wikidata.org/entity/Q5271083,Diana Alstad,1944
http://www.wikidata.org/entity/Q51320803,Nora Rozenbroek,1944
http://www.wikidata.org/entity/Q6259283,John Stoltenberg,1944
http://www.wikidata.org/entity/Q6761379,Maria Lugones,1944
http://www.wikidata.org/entity/Q7143899,Pat Parker,1944
http://www.wikidata.org/entity/Q56671139,Cristina Grela,1944
http://www.wikidata.org/entity/Q8898832,Eleonora Menicucci,1944
http://www.wikidata.org/entity/Q62035229,Troetje Loewenthal,1944
http://www.wikidata.org/entity/Q62913596,Jantine Oldersma,1944
http://www.wikidata.org/entity/Q113297075,Soraya Parlika,1944
http://www.wikidata.org/entity/Q16519108,Txaro Arteaga,1944
http://www.wikidata.org/entity/Q23038676,Marjo van Soest,1944
http://www.wikidata.org/entity/Q23038683,Joyce Outshoorn,1944
http://www.wikidata.org/entity/Q12155991,Mary Thom,1944
http://www.wikidata.org/entity/Q124614550,Ellen Ellis,1944
http://www.wikidata.org/entity/Q547261,Anja Meulenbelt,1945
http://www.wikidata.org/entity/Q765599,Monika van Paemel,1945
http://www.wikidata.org/entity/Q271551,Shulamith Firestone,1945
http://www.wikidata.org/entity/Q2403438,Jo Freeman,1945
http://www.wikidata.org/entity/Q3292471,Marie Dedieu,1945
http://www.wikidata.org/entity/Q81588150,Irma Campos Madrigal,1945
http://www.wikidata.org/entity/Q104376898,Minny Mock-Degen,1945
http://www.wikidata.org/entity/Q105840219,Gwyn Kirk,1945
http://www.wikidata.org/entity/Q105925530,Anne Kent Rush,1945
http://www.wikidata.org/entity/Q29941210,Heather Booth,1945
http://www.wikidata.org/entity/Q30240906,Jacqueline Julien,1945
http://www.wikidata.org/entity/Q30243056,Marie-France Brive,1945
http://www.wikidata.org/entity/Q4989925,Trille,1945
http://www.wikidata.org/entity/Q42902882,Hilda Tadria,1945
http://www.wikidata.org/entity/Q48767379,Michel Korzec,1945
http://www.wikidata.org/entity/Q51886185,Rosa Arauzo,1945
http://www.wikidata.org/entity/Q6290823,Josina Machel,1945
http://www.wikidata.org/entity/Q6304563,Judy Rebick,1945
http://www.wikidata.org/entity/Q107344725,Jennie Vanlerberghe,1945
http://www.wikidata.org/entity/Q11541870,Misako Enoki,1945
http://www.wikidata.org/entity/Q60841045,Alessandra Bocchetti,1945
http://www.wikidata.org/entity/Q15943669,Saskia Poldervaart,1945
http://www.wikidata.org/entity/Q115193420,Peggy Luhrs,1945
http://www.wikidata.org/entity/Q19387109,Ruth Anker Høyer,1945
http://www.wikidata.org/entity/Q20857359,Marie-Louise Tiesinga-Autsema,1945
http://www.wikidata.org/entity/Q25168620,Tania Leon,1945
http://www.wikidata.org/entity/Q241398,Andrea Dworkin,1946
http://www.wikidata.org/entity/Q2580818,Chana Safrai,1946
http://www.wikidata.org/entity/Q2915288,Susan Moller Okin,1946
http://www.wikidata.org/entity/Q2924402,Brenda Howard,1946
http://www.wikidata.org/entity/Q3341085,Nicole Malinconi,1946
http://www.wikidata.org/entity/Q102226319,Emmanuèle de Lesseps,1946
http://www.wikidata.org/entity/Q31188540,Zeynep Oral,1946
http://www.wikidata.org/entity/Q35243656,Ailbhe Smyth,1946
http://www.wikidata.org/entity/Q4952089,Catherine Hall,1946
http://www.wikidata.org/entity/Q85626246,Susana Chiarotti,1946
http://www.wikidata.org/entity/Q47667727,Jeanne Henriquez,1946
http://www.wikidata.org/entity/Q51695476,Marjorie Bear Don't Walk,1946
http://www.wikidata.org/entity/Q56823597,Ruth Meena,1946
http://www.wikidata.org/entity/Q57983186,Mariama Keïta,1946
http://www.wikidata.org/entity/Q16063667,Elisabeth Møller Jensen,1946
http://www.wikidata.org/entity/Q16107221,Kamla Bhasin,1946
http://www.wikidata.org/entity/Q62913618,Dunya Verwey,1946
http://www.wikidata.org/entity/Q18511965,Kim Jung-sook,1946
http://www.wikidata.org/entity/Q131152,Shirin Ebadi,1947
http://www.wikidata.org/entity/Q3291491,Marie-Angélique Savané,1947
http://www.wikidata.org/entity/Q3378561,Beatrix Campbell,1947
http://www.wikidata.org/entity/Q27595496,Rita Myers,1947
http://www.wikidata.org/entity/Q27980164,Anna Stewart,1947
http://www.wikidata.org/entity/Q28819125,Gabriele Raether,1947
http://www.wikidata.org/entity/Q105705692,Byun Do-yoon,1947
http://www.wikidata.org/entity/Q42562601,Suzette Robichon,1947
http://www.wikidata.org/entity/Q4276620,Natalia Malakhovskaia,1947
http://www.wikidata.org/entity/Q5092712,Cheryl Clarke,1947
http://www.wikidata.org/entity/Q96101676,Brigette Boucheron,1947
http://www.wikidata.org/entity/Q42835933,Nurser Öztunali,1947
http://www.wikidata.org/entity/Q6001954,Marta Lamas,1947
http://www.wikidata.org/entity/Q6151099,Jane Alpert,1947
http://www.wikidata.org/entity/Q55946887,Gloria Nielfa Cristobal,1947
http://www.wikidata.org/entity/Q60487880,Pura Velarde,1947
http://www.wikidata.org/entity/Q62035273,Petra de Vries,1947
http://www.wikidata.org/entity/Q15957063,Sonja Eggerickx,1947
http://www.wikidata.org/entity/Q120239077,Lorraine Fontana,1947
http://www.wikidata.org/entity/Q17350952,Simone Susskind,1947
http://www.wikidata.org/entity/Q25158584,Marjan Sax,1947
http://www.wikidata.org/entity/Q98398390,Pilar Sentís Zuazola-Cigorraga,1947
http://www.wikidata.org/entity/Q100605523,Ernestine Ronai,1947
http://www.wikidata.org/entity/Q124629548,Noureya al-Sadani,1947
http://www.wikidata.org/entity/Q124733809,Annie Chemla,1947
http://www.wikidata.org/entity/Q271468,Gudrun Schyman,1948
http://www.wikidata.org/entity/Q431975,Murasaki Yamada,1948
http://www.wikidata.org/entity/Q435866,Marleen Gorris,1948
http://www.wikidata.org/entity/Q453835,Pamela Sargent,1948
http://www.wikidata.org/entity/Q3074005,Florence Montreynaud,1948
http://www.wikidata.org/entity/Q3148612,Ilana Löwy,1948
http://www.wikidata.org/entity/Q3311648,Michèle Le Dœuff,1948
http://www.wikidata.org/entity/Q104530956,Vesna Kesić,1948
http://www.wikidata.org/entity/Q106824655,Bonnie Jeanne Tinker,1948
http://www.wikidata.org/entity/Q41702196,Veronika Minder,1948
http://www.wikidata.org/entity/Q42298565,Nadja Ringart,1948
http://www.wikidata.org/entity/Q4894592,Sheila Jeffreys,1948
http://www.wikidata.org/entity/Q7160717,Peggy Phelan,1948
http://www.wikidata.org/entity/Q108444133,Mahbouba Seraj,1948
http://www.wikidata.org/entity/Q59056612,Marie-Françoise Gonin,1948
http://www.wikidata.org/entity/Q11997096,Randi Reese,1948
http://www.wikidata.org/entity/Q15558005,Irene Natividad,1948
http://www.wikidata.org/entity/Q112117587,Clara Rosa Gagliardone Rivarola,1948
http://www.wikidata.org/entity/Q16926160,Gail Levin,1948
http://www.wikidata.org/entity/Q16941635,Carmiña Navia Velasco,1948
http://www.wikidata.org/entity/Q17420750,Annemarie Goedmakers,1948
http://www.wikidata.org/entity/Q18608234,Hilligje Kok-Bisschop,1948
http://www.wikidata.org/entity/Q23006340,Selma Sevenhuijsen,1948
http://www.wikidata.org/entity/Q26251226,Aisha Al-Mana,1948
http://www.wikidata.org/entity/Q543381,Iris Marion Young,1949
http://www.wikidata.org/entity/Q407,Linda Lovelace,1949
http://www.wikidata.org/entity/Q275012,Dorothy Allison,1949
http://www.wikidata.org/entity/Q444593,Gayle Rubin,1949
http://www.wikidata.org/entity/Q2405299,Paveena Hongsakul,1949
http://www.wikidata.org/entity/Q2452866,Bernadette Cozart,1949
http://www.wikidata.org/entity/Q2637972,Selma Leydesdorff,1949
http://www.wikidata.org/entity/Q3045518,Déwé Gorodey,1949
http://www.wikidata.org/entity/Q2243083,Maviye Karaman Ince,1949
http://www.wikidata.org/entity/Q3146736,Jolande Withuis,1949
http://www.wikidata.org/entity/Q72973422,Helena Lopes da Silva,1949
http://www.wikidata.org/entity/Q105942075,Syarifah Sabaroedin,1949
http://www.wikidata.org/entity/Q87188713,Deborah Carlos Valencia,1949
http://www.wikidata.org/entity/Q87409466,Hana Havelková,1949
http://www.wikidata.org/entity/Q91776235,Altamira Gonzalo,1949
http://www.wikidata.org/entity/Q107333457,Marlen Chow,1949
http://www.wikidata.org/entity/Q109753092,Maria Rosario Arrizabalaga,1949
http://www.wikidata.org/entity/Q60691271,Mahide Lein,1949
http://www.wikidata.org/entity/Q12960793,Žarana Papić,1949
http://www.wikidata.org/entity/Q62913603,Claudette van Trikt,1949
http://www.wikidata.org/entity/Q112704742,Paca Blanco,1949
http://www.wikidata.org/entity/Q112914467,Montserrat Cervera Rodon,1949
http://www.wikidata.org/entity/Q16729708,Hawa Aden Mohamed,1949
http://www.wikidata.org/entity/Q23005618,Martine Chaponnière,1949
http://www.wikidata.org/entity/Q24577468,Sharon Barker,1949
http://www.wikidata.org/entity/Q26014616,Maaike Meijer,1949
http://www.wikidata.org/entity/Q97931376,Ana Carcedo,1949
http://www.wikidata.org/entity/Q459562,Asma Barlas,1950
http://www.wikidata.org/entity/Q258462,Eve Kosofsky Sedgwick,1950
http://www.wikidata.org/entity/Q260996,Izabela Jaruga-Nowacka,1950
http://www.wikidata.org/entity/Q27819816,Awa Thiam,1950
http://www.wikidata.org/entity/Q64019736,Saida Garrach,1950
http://www.wikidata.org/entity/Q66626452,Aisha Musa el-Said,1950
http://www.wikidata.org/entity/Q71330356,Yasaman Aryani,1950
http://www.wikidata.org/entity/Q78940041,Georgina Fletcher,1950
http://www.wikidata.org/entity/Q105529498,Merilyn Tahi,1950
http://www.wikidata.org/entity/Q106205621,Leila Hessini,1950
http://www.wikidata.org/entity/Q36841879,Pilar Tàvora,1950
http://www.wikidata.org/entity/Q42666485,Andrea R Canaan,1950
http://www.wikidata.org/entity/Q5271393,Diane Atkinson,1950
http://www.wikidata.org/entity/Q5368974,Eman al-Nafjan,1950
http://www.wikidata.org/entity/Q87346612,Berit Rusten,1950
http://www.wikidata.org/entity/Q50379236,Amal Harthy,1950
http://www.wikidata.org/entity/Q50824418,Line Bareiro,1950
http://www.wikidata.org/entity/Q6303259,Judith Andre,1950
http://www.wikidata.org/entity/Q6745294,Mama Koite Doumbia,1950
http://www.wikidata.org/entity/Q107368575,Ilona Lagrene,1950
http://www.wikidata.org/entity/Q108909170,Anne Dickson-Waiko,1950
http://www.wikidata.org/entity/Q53025434,Yosra Frawes,1950
http://www.wikidata.org/entity/Q53871273,Aziza al-Yousef,1950
http://www.wikidata.org/entity/Q54875178,Khadija Cherif,1950
http://www.wikidata.org/entity/Q55403779,Begoña Zabala,1950
http://www.wikidata.org/entity/Q55810473,Amie Bojang Sissoho,1950
http://www.wikidata.org/entity/Q7367018,Rosa Bonaparte,1950
http://www.wikidata.org/entity/Q15526350,Jenny Goldschmidt,1950
http://www.wikidata.org/entity/Q16148442,Ann Cudd,1950
http://www.wikidata.org/entity/Q62913607,Mieke Verloo,1950
http://www.wikidata.org/entity/Q62913628,Anneke Ribberink,1950
http://www.wikidata.org/entity/Q117288863,Felicia Barrientos,1950
http://www.wikidata.org/entity/Q16731647,Louise Antony,1950
http://www.wikidata.org/entity/Q16981620,Anita Superson,1950
http://www.wikidata.org/entity/Q21821392,Gina Athena Ulysse,1950
http://www.wikidata.org/entity/Q23038662,Jeanne Doomen,1950
http://www.wikidata.org/entity/Q99654421,Fabienne Lauret,1950
http://www.wikidata.org/entity/Q125019482,Manuela Tavares,1950
http://www.wikidata.org/entity/Q272205,Starhawk,1951
http://www.wikidata.org/entity/Q1516440,Nahid Toubia,1951
http://www.wikidata.org/entity/Q2278761,Sylvia Rivera,1951
http://www.wikidata.org/entity/Q3271698,Léonie Couture,1951
http://www.wikidata.org/entity/Q3393862,Gemma Lienas,1951
http://www.wikidata.org/entity/Q75019257,Christine Hjortland,1951
http://www.wikidata.org/entity/Q78062311,Cecilia Loría Saviñón,1951
http://www.wikidata.org/entity/Q79402607,Sally Cole,1951
http://www.wikidata.org/entity/Q105602197,Dolors Majoral i Puig,1951
http://www.wikidata.org/entity/Q106205593,Jocelyn Dow,1951
http://www.wikidata.org/entity/Q106873689,Lila Thomàs Andreu,1951
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,1951
http://www.wikidata.org/entity/Q3617921,Annarita Buttafuoco,1951
http://www.wikidata.org/entity/Q5715323,Aída García Naranjo,1951
http://www.wikidata.org/entity/Q92054617,Marisa Barrena Larruzea,1951
http://www.wikidata.org/entity/Q50374708,Mai Abu al-Samman,1951
http://www.wikidata.org/entity/Q7368883,Rosie Boycott,1951
http://www.wikidata.org/entity/Q8969827,Josephine Ho,1951
http://www.wikidata.org/entity/Q9368654,Victoria Popescu,1951
http://www.wikidata.org/entity/Q113900337,Nelia Sancho,1951
http://www.wikidata.org/entity/Q116477533,Lourdes Huanca,1951
http://www.wikidata.org/entity/Q122575391,Presen Zubillaga Auza,1951
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,1951
http://www.wikidata.org/entity/Q20876681,Gabriela Serra i Frediani,1951
http://www.wikidata.org/entity/Q100740646,Vijaya Dabbe,1951
http://www.wikidata.org/entity/Q462384,Marcella Althaus-Reid,1952
http://www.wikidata.org/entity/Q265133,Amina Wadud,1952
http://www.wikidata.org/entity/Q268510,Marilyn Waring,1952
http://www.wikidata.org/entity/Q2596377,Helen Zia,1952
http://www.wikidata.org/entity/Q1931121,Michele Wallace,1952
http://www.wikidata.org/entity/Q3086620,Françoise Vergès,1952
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,1952
http://www.wikidata.org/entity/Q28022026,Rita Maria Radl Philipp,1952
http://www.wikidata.org/entity/Q66796043,Mabel Cañada Zorrilla,1952
http://www.wikidata.org/entity/Q29913442,Mina Zerrouk,1952
http://www.wikidata.org/entity/Q30114602,Anne Nègre,1952
http://www.wikidata.org/entity/Q4766677,Ann Simonton,1952
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,1952
http://www.wikidata.org/entity/Q5271565,Diane Sabin,1952
http://www.wikidata.org/entity/Q5362883,Elizabeth Grosz,1952
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,1952
http://www.wikidata.org/entity/Q7087181,Olive Morris,1952
http://www.wikidata.org/entity/Q108773756,Elisabeth Vogelheim,1952
http://www.wikidata.org/entity/Q111425434,Ana Isabel Zanutigh,1952
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,1952
http://www.wikidata.org/entity/Q58932654,Rina Nissim,1952
http://www.wikidata.org/entity/Q7367223,Ros Coward,1952
http://www.wikidata.org/entity/Q59313523,Teresa Meana Suárez,1952
http://www.wikidata.org/entity/Q62913566,Mieke Aerts,1952
http://www.wikidata.org/entity/Q62913603,Claudette van Trikt,1952
http://www.wikidata.org/entity/Q63615059,Magaly Quintana,1952
http://www.wikidata.org/entity/Q124034460,Danièle Czalczynski,1952
http://www.wikidata.org/entity/Q20745101,Magdalena Mora,1952
http://www.wikidata.org/entity/Q21294499,Amina Lamrini,1952
http://www.wikidata.org/entity/Q23014943,Farzana Bari,1952
http://www.wikidata.org/entity/Q24690662,Annie Junter,1952
http://www.wikidata.org/entity/Q260087,Nahed Selim,1953
http://www.wikidata.org/entity/Q2997353,Corinne Monique Belliard,1953
http://www.wikidata.org/entity/Q2086841,Eve Ensler,1953
http://www.wikidata.org/entity/Q3259435,Lorena Parini,1953
http://www.wikidata.org/entity/Q3341943,Nina Power,1953
http://www.wikidata.org/entity/Q27902928,Renée Römkens,1953
http://www.wikidata.org/entity/Q28947675,Mirna Roldán,1953
http://www.wikidata.org/entity/Q66035601,Magaly Reyes Chávez,1953
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,1953
http://www.wikidata.org/entity/Q30903014,María Isela Lozoya Velo,1953
http://www.wikidata.org/entity/Q91801482,Maria Duran Febrer,1953
http://www.wikidata.org/entity/Q42950779,Cecilia Nembou,1953
http://www.wikidata.org/entity/Q47310922,Noura Borsali,1953
http://www.wikidata.org/entity/Q50344794,Layla Chaouni,1953
http://www.wikidata.org/entity/Q108758583,Diana Miloslavich,1953
http://www.wikidata.org/entity/Q7602909,Stanislava Staša Zajović,1953
http://www.wikidata.org/entity/Q14594557,Ayoka Chenzira,1953
http://www.wikidata.org/entity/Q19509098,Rudo Chigudu,1953
http://www.wikidata.org/entity/Q19924543,Maia Weinstock,1953
http://www.wikidata.org/entity/Q22340175,Abena Busia,1953
http://www.wikidata.org/entity/Q97673982,Micheline Sheehy Skeffington,1953
http://www.wikidata.org/entity/Q465183,Renate Dorrestein,1954
http://www.wikidata.org/entity/Q229455,Cindy Sherman,1954
http://www.wikidata.org/entity/Q2479096,Kim Gandy,1954
http://www.wikidata.org/entity/Q2662864,Rosi Braidotti,1954
http://www.wikidata.org/entity/Q3505585,Susan Leigh Star,1954
http://www.wikidata.org/entity/Q28501627,Matilde Lindo,1954
http://www.wikidata.org/entity/Q47027252,Lepa Mladjenovic,1954
http://www.wikidata.org/entity/Q50105143,Monique Bastiaans,1954
http://www.wikidata.org/entity/Q50825333,Rabéa Naciri,1954
http://www.wikidata.org/entity/Q6909440,Anat Hoffman,1954
http://www.wikidata.org/entity/Q107046072,Terri L. Jewell,1954
http://www.wikidata.org/entity/Q108301300,Fatima Gailani,1954
http://www.wikidata.org/entity/Q109216099,Binta Sarr,1954
http://www.wikidata.org/entity/Q55649308,Susan Weiss,1954
http://www.wikidata.org/entity/Q58797822,Zita Küng,1954
http://www.wikidata.org/entity/Q20828346,Ourida Chouaki,1954
http://www.wikidata.org/entity/Q25462934,Julia Suryakusuma,1954
http://www.wikidata.org/entity/Q2333767,Dorothee Wong Loi Sing,1954
http://www.wikidata.org/entity/Q16186343,Olga Lipovskaya,1954
http://www.wikidata.org/entity/Q183265,Wendy Brown,1955
http://www.wikidata.org/entity/Q230654,Maria Shriver,1955
http://www.wikidata.org/entity/Q2050967,Marli Huijer,1955
http://www.wikidata.org/entity/Q3374644,Penda Mbow,1955
http://www.wikidata.org/entity/Q30099207,Guadalupe Sánchez Sosa,1955
http://www.wikidata.org/entity/Q30123847,Christine Le Doaré,1955
http://www.wikidata.org/entity/Q4769354,Annie Laurie Gaylor,1955
http://www.wikidata.org/entity/Q53871233,Madeha AlAjroush,1955
http://www.wikidata.org/entity/Q57316094,Lydie Neufcourt,1955
http://www.wikidata.org/entity/Q8064842,Zainah Anwar,1955
http://www.wikidata.org/entity/Q61855498,María Enriqueta Burelo Melgar,1955
http://www.wikidata.org/entity/Q63195473,Mercè Gómez Llobregat,1955
http://www.wikidata.org/entity/Q16973559,Peggy DesAutels,1955
http://www.wikidata.org/entity/Q20018222,Lorena Guadalupe Peña,1955
http://www.wikidata.org/entity/Q21152487,Sherene Razack,1955
http://www.wikidata.org/entity/Q29028450,Carol Armstrong,1955
http://www.wikidata.org/entity/Q460159,Habiba Sarābi,1956
http://www.wikidata.org/entity/Q113781,Mina Ahadi,1956
http://www.wikidata.org/entity/Q219368,Judith Butler,1956
http://www.wikidata.org/entity/Q2850177,Anita Hill,1956
http://www.wikidata.org/entity/Q27460015,Nathalie Magnan,1956
http://www.wikidata.org/entity/Q28823593,Anne Marie Coriolan,1956
http://www.wikidata.org/entity/Q96739269,Zuriñe del Cerro,1956
http://www.wikidata.org/entity/Q53780275,Aminetou Mint El-Moctar,1956
http://www.wikidata.org/entity/Q63565853,Angela Maas,1956
http://www.wikidata.org/entity/Q18387068,Chela Sandoval,1956
http://www.wikidata.org/entity/Q19956395,Latifa Lakhdar,1956
http://www.wikidata.org/entity/Q21062316,Beatriz Ramírez Abella,1956
http://www.wikidata.org/entity/Q21811399,Aileen Moreton-Robinson,1956
http://www.wikidata.org/entity/Q52557073,Rita Hendriks,1956
http://www.wikidata.org/entity/Q463554,Hilaria Supa,1957
http://www.wikidata.org/entity/Q74953,Sitara Achakzai,1957
http://www.wikidata.org/entity/Q3369131,Patricia Mercado,1957
http://www.wikidata.org/entity/Q81902904,Asun Casasola Pardo,1957
http://www.wikidata.org/entity/Q33253361,Amneh Al-Rimawi,1957
http://www.wikidata.org/entity/Q50407448,Ilhem Marzouki,1957
http://www.wikidata.org/entity/Q6370930,Karin Spaink,1957
http://www.wikidata.org/entity/Q6808633,Megan Beyer,1957
http://www.wikidata.org/entity/Q107567734,Francesca Denegri,1957
http://www.wikidata.org/entity/Q61047655,Astrid Aten,1957
http://www.wikidata.org/entity/Q111918214,Jurema Batista,1957
http://www.wikidata.org/entity/Q18689578,Luisa Posada Kubissa,1957
http://www.wikidata.org/entity/Q19973939,Berteke Waaldijk,1957
http://www.wikidata.org/entity/Q21152477,Sunera Thobani,1957
http://www.wikidata.org/entity/Q460159,Habiba Sarābi,1958
http://www.wikidata.org/entity/Q127304,Salima Ghezali,1958
http://www.wikidata.org/entity/Q1926624,Tiina Rosenberg,1958
http://www.wikidata.org/entity/Q3555475,Veneranda Nzambazamariya,1958
http://www.wikidata.org/entity/Q27159524,Geert ten Dam,1958
http://www.wikidata.org/entity/Q64592278,Dalia Leinartė,1958
http://www.wikidata.org/entity/Q105201285,Felicite Rwemarika,1958
http://www.wikidata.org/entity/Q87075505,Faiza Jama Mohamed,1958
http://www.wikidata.org/entity/Q44403762,Monia Ben Jemia,1958
http://www.wikidata.org/entity/Q50380368,Fouzia Assouli,1958
http://www.wikidata.org/entity/Q50591797,Rajni Tilak,1958
http://www.wikidata.org/entity/Q6386232,Kelly Oliver,1958
http://www.wikidata.org/entity/Q108404833,Vicenta Santiago Montilla,1958
http://www.wikidata.org/entity/Q9026469,Macedonia Blas Flores,1958
http://www.wikidata.org/entity/Q59261589,Esperanza Bosch Fiol,1958
http://www.wikidata.org/entity/Q16499844,Miriam Solomon,1958
http://www.wikidata.org/entity/Q16821692,Nancy Snow,1958
http://www.wikidata.org/entity/Q23021435,Julienne Lusenge,1958
http://www.wikidata.org/entity/Q260900,Susan Faludi,1959
http://www.wikidata.org/entity/Q84560523,Christa Stolle,1959
http://www.wikidata.org/entity/Q106840635,Carla Bakboord,1959
http://www.wikidata.org/entity/Q93895250,Amaia Fontang,1959
http://www.wikidata.org/entity/Q95997187,Nela Pamuković,1959
http://www.wikidata.org/entity/Q42895769,Judith Kanakuze,1959
http://www.wikidata.org/entity/Q43237208,Rafaela Pastor,1959
http://www.wikidata.org/entity/Q109073720,Afu Billy,1959
http://www.wikidata.org/entity/Q58481469,Shula Keshet,1959
http://www.wikidata.org/entity/Q62034722,Gitti Vasicek,1959
http://www.wikidata.org/entity/Q15093467,Elisabetta Pandimiglio,1959
http://www.wikidata.org/entity/Q20439390,Yolanda Becerra Vega,1959
http://www.wikidata.org/entity/Q21126940,Dolors Bassa,1959
http://www.wikidata.org/entity/Q97664550,Q97664550,1959
http://www.wikidata.org/entity/Q98784357,Renya K. Ramirez,1959
http://www.wikidata.org/entity/Q528685,Shamima Shaikh,1960
http://www.wikidata.org/entity/Q76152,Dieter Nuhr,1960
http://www.wikidata.org/entity/Q2965969,Christine Pedotti,1960
http://www.wikidata.org/entity/Q104003260,Maria Rösslhumer,1960
http://www.wikidata.org/entity/Q42661846,Elizabeth Khaxas,1960
http://www.wikidata.org/entity/Q42695594,Anisia Achieng,1960
http://www.wikidata.org/entity/Q93428902,Celia del Palacio,1960
http://www.wikidata.org/entity/Q6616804,Nadera Shalhoub-Kevorkian,1960
http://www.wikidata.org/entity/Q109180334,Roxana Reyes Rivas,1960
http://www.wikidata.org/entity/Q9353285,Sławomira Walczewska,1960
http://www.wikidata.org/entity/Q10857087,Nadia El Fani,1960
http://www.wikidata.org/entity/Q22279284,Sandra Morán,1960
http://www.wikidata.org/entity/Q24852343,Marie-Louise Sibazuri,1960
http://www.wikidata.org/entity/Q3571521,Yanar Mohammed,1960
http://www.wikidata.org/entity/Q27860280,María Teresa Blandón,1961
http://www.wikidata.org/entity/Q106504641,Tatiana Cordero,1961
http://www.wikidata.org/entity/Q29522052,Vilan van de Loo,1961
http://www.wikidata.org/entity/Q33091030,Jennifer Radloff,1961
http://www.wikidata.org/entity/Q87075503,Randa Siniora,1961
http://www.wikidata.org/entity/Q87575254,Hafida Bachir,1961
http://www.wikidata.org/entity/Q47526032,Maimunah Mohd Sharif,1961
http://www.wikidata.org/entity/Q6173707,Ángeles Álvarez,1961
http://www.wikidata.org/entity/Q108507733,Mimunt Hamido,1961
http://www.wikidata.org/entity/Q109451990,Çiğdem Aydın,1961
http://www.wikidata.org/entity/Q110408252,Noor Al Malki Al Jehani,1961
http://www.wikidata.org/entity/Q7299484,Razan Naiem Almoghrabi,1961
http://www.wikidata.org/entity/Q8448729,Mary Bonauto,1961
http://www.wikidata.org/entity/Q20795960,Rose Mukantabana,1961
http://www.wikidata.org/entity/Q20898853,Denise Marshall,1961
http://www.wikidata.org/entity/Q468861,Bothaina Kamel,1962
http://www.wikidata.org/entity/Q208468,Taslima Nasrin,1962
http://www.wikidata.org/entity/Q237875,Naomi Wolf,1962
http://www.wikidata.org/entity/Q3278485,Beatriz Gimeno,1962
http://www.wikidata.org/entity/Q28836804,Magalie Marcelin,1962
http://www.wikidata.org/entity/Q30945317,Rosemary Tumusiime,1962
http://www.wikidata.org/entity/Q87074396,Ros Sopheap,1962
http://www.wikidata.org/entity/Q6681075,Lori Gruen,1962
http://www.wikidata.org/entity/Q19919421,Masuada Karokhi,1962
http://www.wikidata.org/entity/Q21334334,Aron Ra,1962
http://www.wikidata.org/entity/Q23038694,Vreneli Stadelmaier,1962
http://www.wikidata.org/entity/Q24732014,Harsimrat Kaur,1962
http://www.wikidata.org/entity/Q124710845,Thalía Álvarez,1962
http://www.wikidata.org/entity/Q106748,Seyran Ateş,1963
http://www.wikidata.org/entity/Q2262391,Cathy Young,1963
http://www.wikidata.org/entity/Q79062807,Cecilia Szperling,1963
http://www.wikidata.org/entity/Q105965839,Ingrid Moritz,1963
