item,itemLabel,year,lieunaissance,lieunaissanceLabel,coordinates
http://www.wikidata.org/entity/Q110665238,Heinz Meininger,1902,http://www.wikidata.org/entity/Q1794,Frankfurt,Point(8.682222222 50.110555555)
http://www.wikidata.org/entity/Q1672072,Paula Rueß,1902,http://www.wikidata.org/entity/Q69274,Lichtensteig,Point(9.083055555 47.316388888)
http://www.wikidata.org/entity/Q21535636,Anna Fellowes Vroland,1902,http://www.wikidata.org/entity/Q723342,Ascot Vale,Point(144.919 -37.779)
http://www.wikidata.org/entity/Q19802260,Thung Sin Nio,1902,http://www.wikidata.org/entity/Q1199713,Batavia,Point(106.813222 -6.134836)
http://www.wikidata.org/entity/Q114309442,Hedwig Quaster,1902,http://www.wikidata.org/entity/Q269473,Neuötting,Point(12.683333333 48.216666666)
http://www.wikidata.org/entity/Q466457,Ho Jong-suk,1902,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
http://www.wikidata.org/entity/Q9023549,Lola Iturbe,1902,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q28485782,Gisèle Faivre,1902,http://www.wikidata.org/entity/Q842027,Rogliano,Point(9.418333333 42.956111111)
http://www.wikidata.org/entity/Q62008216,Marie Heffenisch,1902,http://www.wikidata.org/entity/Q676957,Colmar-Berg,Point(6.097222222 49.811111111)
http://www.wikidata.org/entity/Q106214413,Maria Vaquer Moll,1902,http://www.wikidata.org/entity/Q920971,Capdepera,Point(3.433333 39.7)
http://www.wikidata.org/entity/Q50821912,Trudi Kocher,1902,http://www.wikidata.org/entity/Q66390,Saint-Imier,Point(7.0 47.152777777)
http://www.wikidata.org/entity/Q95683062,Thyra Bratt,1902,http://www.wikidata.org/entity/Q3438210,Maria Magdalena parish,Point(18.06721667 59.31899444)
http://www.wikidata.org/entity/Q11573222,Wang Zaoshi,1903,http://www.wikidata.org/entity/Q530091,Anfu County,Point(114.616666666 27.383333333)
http://www.wikidata.org/entity/Q42531776,Begum Badrunnessa Ahmed,1903,http://www.wikidata.org/entity/Q3345281,Singair Upazila,Point(90.15 23.79)
http://www.wikidata.org/entity/Q42531776,Begum Badrunnessa Ahmed,1903,http://www.wikidata.org/entity/Q3345281,Singair Upazila,Point(90.15 23.8167)
http://www.wikidata.org/entity/Q87336013,Juliette Borboux,1903,http://www.wikidata.org/entity/Q202954,Verviers,Point(5.85 50.583333333)
http://www.wikidata.org/entity/Q116689868,Zulaykha al-Shihabi,1903,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.225555555 31.778888888)
http://www.wikidata.org/entity/Q56824818,Josie Palmer,1903,http://www.wikidata.org/entity/Q605167,Potchefstroom,Point(27.103333333 -26.715)
http://www.wikidata.org/entity/Q56162630,Felipa Poot Tzuc,1903,http://www.wikidata.org/entity/Q2588104,Kinchil Municipality,Point(-90.05 20.833333333)
http://www.wikidata.org/entity/Q16489636,Benita Galeana,1903,http://www.wikidata.org/entity/Q5942529,San Jerónimo de Juárez,Point(-100.469 17.1358)
http://www.wikidata.org/entity/Q16489636,Benita Galeana,1903,http://www.wikidata.org/entity/Q5942529,San Jerónimo de Juárez,Point(-98.733333333 16.716666666)
http://www.wikidata.org/entity/Q4936601,Bodil Koch,1903,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
http://www.wikidata.org/entity/Q1618244,Hilde Radusch,1903,http://www.wikidata.org/entity/Q878458,Dąbie,Point(14.654444444 53.381111111)
http://www.wikidata.org/entity/Q468884,Ella Josephine Baker,1903,http://www.wikidata.org/entity/Q49231,Norfolk,Point(-76.285277777 36.846944444)
http://www.wikidata.org/entity/Q5362941,Elizabeth Hawes,1903,http://www.wikidata.org/entity/Q1677925,Ridgewood,Point(-74.114444444 40.983888888)
http://www.wikidata.org/entity/Q4827386,Ava Helen Pauling,1903,http://www.wikidata.org/entity/Q3708759,Beavercreek,Point(-122.534444444 45.288055555)
http://www.wikidata.org/entity/Q3134380,Hertz Jospa,1904,http://www.wikidata.org/entity/Q2281181,Rezina,Point(28.962222222 47.749166666)
http://www.wikidata.org/entity/Q47501668,İffet Halim Oruz,1904,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,1904,http://www.wikidata.org/entity/Q79857,Konya,Point(32.492138888 37.872769444)
http://www.wikidata.org/entity/Q2828103,Aimée Bologne-Lemaire,1904,http://www.wikidata.org/entity/Q9005,Brussels metropolitan area,Point(4.3525 50.846666666)
http://www.wikidata.org/entity/Q3174578,Jean Scelles,1904,http://www.wikidata.org/entity/Q161741,1st arrondissement of Paris,Point(2.342059 48.859947)
http://www.wikidata.org/entity/Q23515462,Kitty Kuse,1904,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q51882118,Maria Rita Soares de Andrade,1904,http://www.wikidata.org/entity/Q170578,Aracaju,Point(-37.05 -10.9167)
http://www.wikidata.org/entity/Q465156,Daniel Guérin,1904,http://www.wikidata.org/entity/Q197297,17th arrondissement of Paris,Point(2.307838888 48.882244444)
http://www.wikidata.org/entity/Q1486239,Liffa Gregoriussen,1904,http://www.wikidata.org/entity/Q10704,Tórshavn,Point(-6.783333333 62.0)
http://www.wikidata.org/entity/Q12334010,Ruth Hermann,1904,http://www.wikidata.org/entity/Q57408978,Q57408978,Point(11.5582 55.2869)
http://www.wikidata.org/entity/Q7781049,Thelma Bate,1904,http://www.wikidata.org/entity/Q3130,Sydney,Point(151.21 -33.867777777)
http://www.wikidata.org/entity/Q6780517,Mary Pillsbury Lord,1904,http://www.wikidata.org/entity/Q36091,Minneapolis,Point(-93.269166666 44.981944444)
http://www.wikidata.org/entity/Q17403702,Edna Ryan,1904,http://www.wikidata.org/entity/Q2916104,Pyrmont,Point(151.1927778 -33.868611111)
http://www.wikidata.org/entity/Q8248724,Zhang Yun,1905,http://www.wikidata.org/entity/Q174091,Changsha,Point(112.97087 28.19874)
http://www.wikidata.org/entity/Q7462314,Shahtaj Qizilbash,1905,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
http://www.wikidata.org/entity/Q6574418,Suat Derviş,1905,http://www.wikidata.org/entity/Q16869,Constantinople,Point(28.98 41.0125)
http://www.wikidata.org/entity/Q56036418,Asma Tubi,1905,http://www.wikidata.org/entity/Q430776,Nazareth,Point(35.29785 32.702102777)
http://www.wikidata.org/entity/Q12123167,Oksana Meshko,1905,http://www.wikidata.org/entity/Q4440956,Stari Sanzhary,Point(34.447374121 49.428394232)
http://www.wikidata.org/entity/Q55648444,Tehila Matmon,1905,http://www.wikidata.org/entity/Q258223,Rudky,Point(23.488055555 49.653055555)
http://www.wikidata.org/entity/Q15446255,Sarah Chakko,1905,http://www.wikidata.org/entity/Q163798,Thrissur,Point(76.21 10.52)
http://www.wikidata.org/entity/Q18402386,Madeleine Tribolati,1905,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q62081443,Stella Kornerup,1905,http://www.wikidata.org/entity/Q21185,Hjørring,Point(9.986666666 57.46)
http://www.wikidata.org/entity/Q261207,Lilí Álvarez,1905,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q19513699,Rudolf Klimmer,1905,http://www.wikidata.org/entity/Q1731,Dresden,Point(13.74 51.05)
http://www.wikidata.org/entity/Q87338327,Berthe Labille,1905,http://www.wikidata.org/entity/Q202954,Verviers,Point(5.85 50.583333333)
http://www.wikidata.org/entity/Q24072980,Bessie Jean Thompson Guthrie,1905,http://www.wikidata.org/entity/Q2918802,Camperdown,Point(151.1844444 -33.89)
http://www.wikidata.org/entity/Q97214299,Siti Umniyah,1905,http://www.wikidata.org/entity/Q7568,Yogyakarta,Point(110.391280229 -7.800456766)
http://www.wikidata.org/entity/Q50598829,Eva Pineus,1905,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora parish,Point(18.08112778 59.33560278)
http://www.wikidata.org/entity/Q1775491,Åse Gruda Skard,1905,http://www.wikidata.org/entity/Q21711493,Christiania,
http://www.wikidata.org/entity/Q25796249,Vera Zlatareva,1905,http://www.wikidata.org/entity/Q2653546,Golyamo Belovo,Point(23.988818 42.193345)
http://www.wikidata.org/entity/Q62080513,Inger Wilfred Jensen,1905,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
http://www.wikidata.org/entity/Q62004523,Blanca Lydia Trejo,1906,http://www.wikidata.org/entity/Q60123,Chiapas,Point(-92.45 16.53)
http://www.wikidata.org/entity/Q15845780,Clara Breed,1906,http://www.wikidata.org/entity/Q983761,Fort Dodge,Point(-94.180277777 42.506666666)
http://www.wikidata.org/entity/Q94743047,Alice Prausnitz,1906,http://www.wikidata.org/entity/Q1002525,Curepipe,Point(57.516666666 -20.316666666)
http://www.wikidata.org/entity/Q94743047,Alice Prausnitz,1906,http://www.wikidata.org/entity/Q1002525,Curepipe,Point(57.52028 -20.31472)
http://www.wikidata.org/entity/Q6442803,Kulap Saipradit,1906,http://www.wikidata.org/entity/Q1861,Bangkok,Point(100.516666666 13.75)
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906,http://www.wikidata.org/entity/Q15992942,Ilyinskoye,Point(37.53333333 56.35)
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906,http://www.wikidata.org/entity/Q15992942,Ilyinskoye,Point(37.5903 56.2736)
http://www.wikidata.org/entity/Q28648839,Ruth DeYoung Kohler,1906,http://www.wikidata.org/entity/Q577973,Harvey,Point(-87.6519 41.6108)
http://www.wikidata.org/entity/Q4482484,Monica Felton,1906,http://www.wikidata.org/entity/Q23229,Buckinghamshire,Point(-0.8 51.766666666)
http://www.wikidata.org/entity/Q24226489,Doris Margaret Osborne,1906,http://www.wikidata.org/entity/Q1009515,Glen Innes,Point(151.736111111 -29.75)
http://www.wikidata.org/entity/Q24226489,Doris Margaret Osborne,1906,http://www.wikidata.org/entity/Q1009515,Glen Innes,Point(151.7511111 -29.731666666)
http://www.wikidata.org/entity/Q113377686,Bois Frederic Burk,1906,http://www.wikidata.org/entity/Q2450147,Kentfield,Point(-122.54694 37.95139)
http://www.wikidata.org/entity/Q459383,Rita Lejeune,1906,http://www.wikidata.org/entity/Q211033,Herstal,Point(5.63 50.6644)
http://www.wikidata.org/entity/Q20685642,Ana Rosa Tornero,1907,http://www.wikidata.org/entity/Q750,Bolivia,Point(-64.991228611 -17.056869611)
http://www.wikidata.org/entity/Q23705311,Teresa Andrés Zamora,1907,http://www.wikidata.org/entity/Q1907118,Villalba de los Alcores,Point(-4.859166666 41.863333333)
http://www.wikidata.org/entity/Q60990681,Yuriko Motojima,1907,http://www.wikidata.org/entity/Q3276115,Yahata,Point(130.811888888 33.863527777)
http://www.wikidata.org/entity/Q108865069,Li Shiu Tong,1907,http://www.wikidata.org/entity/Q8646,Hong Kong,Point(114.158611111 22.278333333)
http://www.wikidata.org/entity/Q2217810,Sophie Redmond,1907,http://www.wikidata.org/entity/Q3001,Paramaribo,Point(-55.166666666 5.866666666)
http://www.wikidata.org/entity/Q62019787,Eva Siewert,1907,http://www.wikidata.org/entity/Q1799,Wrocław,Point(17.0325 51.11)
http://www.wikidata.org/entity/Q351903,Oliver Hill,1907,http://www.wikidata.org/entity/Q43421,Richmond,Point(-77.436666666 37.540833333)
http://www.wikidata.org/entity/Q18645948,Ana Figuero,1907,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q15274548,Beata Kitsikis,1907,http://www.wikidata.org/entity/Q160544,Heraklion,Point(25.134444444 35.340277777)
http://www.wikidata.org/entity/Q924860,Sofiya Kalistratova,1907,http://www.wikidata.org/entity/Q18764876,Q18764876,Point(34.98222 51.46694)
http://www.wikidata.org/entity/Q106588333,Betty Kronman Shapiro,1907,http://www.wikidata.org/entity/Q61,"Washington, D.C.",Point(-77.036666666 38.895)
http://www.wikidata.org/entity/Q2477108,Petro Hryhorenko,1907,http://www.wikidata.org/entity/Q4093932,Borysivka,Point(36.417318004 46.790712527)
http://www.wikidata.org/entity/Q62430,Emilie Schindler,1907,http://www.wikidata.org/entity/Q1887282,Maletín,Point(16.785353599 49.781847296)
http://www.wikidata.org/entity/Q96489752,Erika Rikli,1907,http://www.wikidata.org/entity/Q72,Zürich,Point(8.541111111 47.374444444)
http://www.wikidata.org/entity/Q1807722,Lau Mazirel,1907,http://www.wikidata.org/entity/Q803,Utrecht,Point(5.121666666 52.090833333)
http://www.wikidata.org/entity/Q7683310,Tanimowo Ogunlesi,1908,http://www.wikidata.org/entity/Q6064998,Iperu,Point(3.6632 6.9143)
http://www.wikidata.org/entity/Q56251204,Najla Saab,1908,http://www.wikidata.org/entity/Q12229142,Ain Qani,Point(35.613888888 33.65)
http://www.wikidata.org/entity/Q27915966,Salma Al-Malaika,1908,http://www.wikidata.org/entity/Q1530,Baghdad,Point(44.366111111 33.315277777)
http://www.wikidata.org/entity/Q110990965,Salwa Mahmasani Mumnah,1908,http://www.wikidata.org/entity/Q3820,Beirut,Point(35.513055555 33.886944444)
http://www.wikidata.org/entity/Q4372656,Nina Popova,1908,http://www.wikidata.org/entity/Q102346,Yelets,Point(38.466666666 52.616666666)
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908,http://www.wikidata.org/entity/Q954812,Horki,Point(30.983333333 54.283333333)
http://www.wikidata.org/entity/Q33318768,Mascha Oettli,1908,http://www.wikidata.org/entity/Q67123,Steckborn,Point(8.983055555 47.666388888)
http://www.wikidata.org/entity/Q466457,Ho Jong-suk,1908,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
http://www.wikidata.org/entity/Q27960231,Elisabeth Pletscher,1908,http://www.wikidata.org/entity/Q68189,Trogen,Point(9.464722222 47.4075)
http://www.wikidata.org/entity/Q546662,La lisa Manobal,1908,http://www.wikidata.org/entity/Q770309,Cúa,Point(-66.883333333 10.166666666)
http://www.wikidata.org/entity/Q4236900,Hryhoriy Kochur,1908,http://www.wikidata.org/entity/Q4483284,Feskivka,Point(32.160277777 51.4975)
http://www.wikidata.org/entity/Q4120224,Doria Shafik,1908,http://www.wikidata.org/entity/Q271771,Tanta,Point(31.0 30.783333333)
http://www.wikidata.org/entity/Q29075128,Ofelia Machado Bonet,1908,http://www.wikidata.org/entity/Q646498,Rivera,Point(-55.550555555 -30.9025)
http://www.wikidata.org/entity/Q27915966,Salma Al-Malaika,1909,http://www.wikidata.org/entity/Q1530,Baghdad,Point(44.366111111 33.315277777)
http://www.wikidata.org/entity/Q25649,Saul Alinsky,1909,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
http://www.wikidata.org/entity/Q4723889,Alfredo Vázquez Carrizosa,1909,http://www.wikidata.org/entity/Q2841,Bogotá,Point(-74.08175 4.60971)
http://www.wikidata.org/entity/Q3595331,V. M. Tarkunde,1909,http://www.wikidata.org/entity/Q2544796,Saswad,Point(74.0 18.55)
http://www.wikidata.org/entity/Q62081561,Aagot Lading,1909,http://www.wikidata.org/entity/Q25319,Aarhus,Point(10.209722222 56.156388888)
http://www.wikidata.org/entity/Q62079615,Annie Schondel,1909,http://www.wikidata.org/entity/Q29969,Kerteminde,Point(10.659 55.449)
http://www.wikidata.org/entity/Q4838074,Babubhai P. Vaidya,1909,http://www.wikidata.org/entity/Q817247,Dwarka,Point(68.968611111 22.240277777)
http://www.wikidata.org/entity/Q61779893,Annette Eick,1909,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q28527559,Henny de Swaan-Roos,1909,http://www.wikidata.org/entity/Q60453,Coevorden,Point(6.75 52.666666666)
http://www.wikidata.org/entity/Q28094661,Emma Catalina Encinas Aguayo,1909,http://www.wikidata.org/entity/Q655,Chihuahua,Point(-106.073333333 28.639166666)
http://www.wikidata.org/entity/Q94755367,Perle Bugnion-Secrétan,1909,http://www.wikidata.org/entity/Q70339,Colombier,Point(6.866666666 46.966666666)
http://www.wikidata.org/entity/Q95487,Arnold Bauer,1909,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q5703629,Argentina Díaz Lozano,1909,http://www.wikidata.org/entity/Q954300,Santa Rosa de Copán,Point(-88.7781 14.767525)
http://www.wikidata.org/entity/Q7685176,Tarab Abdul Hadi,1910,http://www.wikidata.org/entity/Q374748,Jenin,Point(35.3 32.461111111)
http://www.wikidata.org/entity/Q54329557,Maria Luísa Bittencourt,1910,http://www.wikidata.org/entity/Q36947,Salvador,Point(-38.492777777 -12.983055555)
http://www.wikidata.org/entity/Q51142676,Gema Ramkeesoon,1910,http://www.wikidata.org/entity/Q5194706,Curepe,Point(-61.4 10.633333333)
http://www.wikidata.org/entity/Q6850989,Mildred Jeffrey,1910,http://www.wikidata.org/entity/Q1947745,Alton,Point(-96.01111 42.98667)
http://www.wikidata.org/entity/Q117793777,Andrée Sheehy-Skeffington,1910,http://www.wikidata.org/entity/Q41604,Amiens,Point(2.297777777 49.891944444)
http://www.wikidata.org/entity/Q16014958,Emily Wheelock Reed,1910,http://www.wikidata.org/entity/Q648501,Asheville,Point(-82.551944444 35.595555555)
http://www.wikidata.org/entity/Q116970148,Hedwig Arbenz-Huber,1910,http://www.wikidata.org/entity/Q80819691,Etzwilen,Point(8.81798 47.65777)
http://www.wikidata.org/entity/Q435004,Elbert N. Carvel,1910,http://www.wikidata.org/entity/Q1330668,Shelter Island,Point(-72.350833333 41.078055555)
http://www.wikidata.org/entity/Q8071938,Zilphia Horton,1910,http://www.wikidata.org/entity/Q79917,Paris,Point(-93.726111111 35.291666666)
http://www.wikidata.org/entity/Q3574189,Yvonne Dornès,1910,http://www.wikidata.org/entity/Q197297,17th arrondissement of Paris,Point(2.307838888 48.882244444)
http://www.wikidata.org/entity/Q3275661,Madeleine Guilbert,1910,http://www.wikidata.org/entity/Q845233,Deneuille-les-Mines,Point(2.782222222 46.378611111)
http://www.wikidata.org/entity/Q12326772,Meta Ditzel,1910,http://www.wikidata.org/entity/Q2582163,Tarm,Point(8.5206 55.9053)
http://www.wikidata.org/entity/Q4951016,Lis Groes,1910,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
http://www.wikidata.org/entity/Q5664168,Alcira de la Peña,1910,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q7154879,Pauli Murray,1910,http://www.wikidata.org/entity/Q5092,Baltimore,Point(-76.615 39.286388888)
http://www.wikidata.org/entity/Q19720965,Grete Borgmann,1911,http://www.wikidata.org/entity/Q3104,Koblenz,Point(7.597777777 50.359722222)
http://www.wikidata.org/entity/Q5628157,H. D. Shourie,1911,http://www.wikidata.org/entity/Q11739,Lahore,Point(74.343611111 31.549722222)
http://www.wikidata.org/entity/Q88488271,Necile Tevfik,1911,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q275452,Johnnie Carr,1911,http://www.wikidata.org/entity/Q29364,Montgomery,Point(-86.3 32.3675)
http://www.wikidata.org/entity/Q111519371,Charlotte Muret,1911,http://www.wikidata.org/entity/Q71,Geneva,Point(6.15 46.2)
http://www.wikidata.org/entity/Q6558577,Lisbeth Broch,1911,http://www.wikidata.org/entity/Q25804,Trondheim,Point(10.4 63.44)
http://www.wikidata.org/entity/Q3379728,Ingrid Segerstedt Wiberg,1911,http://www.wikidata.org/entity/Q10570835,Lund Cathedral parish,Point(13.19405 55.70397)
http://www.wikidata.org/entity/Q4355869,Amelia Boynton Robinson,1911,http://www.wikidata.org/entity/Q83813,Savannah,Point(-81.103888888 32.050833333)
