"fk_personne","personne","gender","zone_geo","annee_naissance","domaines","eff"
http://www.wikidata.org/entity/Q59489395,Enric Canet Capeta,M,Europe,1957,"sciences_experimentales,enseignement,acti_droits_humains",3
http://www.wikidata.org/entity/Q59435226,Uriel Quesada,M,Amérique du sud,1962,"ecrivain_ne,SHS,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q5941478,Abdolkarim Lahiji,M,Asie ,1940,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5936669,Josefina Samper Rojas,F,Europe,1927,"politique,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q59261589,Esperanza Bosch Fiol,F,Europe,1958,"SHS,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q59056612,Marie-Françoise Gonin,F,Europe,1948,"politique,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5904499,Hugo Gutiérrez,M,Amérique du sud,1961,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q58918281,Dima Nashawi,F,Asie ,1980,"autre,artiste,acti_droits_humains",3
http://www.wikidata.org/entity/Q58901357,Rita Wu,F,Amérique du sud,1987,"SHS,artiste,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5888960,Tulasi Munda,F,Asie ,1947,"enseignement,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q5880434,Gisela Ortiz,F,Amérique du sud,1972,"politique,acti_droits_humains,autre",3
http://www.wikidata.org/entity/Q5880127,Giovanni Dall'Orto,M,Europe,1958,"SHS,ecrivain_ne,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q58797822,Zita Küng,F,Europe,1954,"droit,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q58739131,Kristina Lunz,F,Europe,1989,"ecrivain_ne,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q58609111,Simon Pirani,M,Europe,1957,"ecrivain_ne,SHS,acti_climat",3
http://www.wikidata.org/entity/Q5849405,Esther Neira de Calvo,F,Amérique du sud,1890,"politique,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q57983854,Ana Ignacia Rodríguez,F,Amérique du sud,1944,"acti_droits_humains,politique,politique",3
http://www.wikidata.org/entity/Q57983186,Mariama Keïta,F,Amérique du sud,1946,"ecrivain_ne,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q57976666,Irene Dendrinou,F,Europe,1879,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q57915945,Soraya Miré,F,Afrique,1961,"ecrivain_ne,acti_droits_humains,cinema_TV",3
http://www.wikidata.org/entity/Q5784862,Consuelo Zavala,F,Amérique du sud,1874,"enseignement,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q57829607,João W. Nery,LGBTQ,Amérique du sud,1950,"ecrivain_ne,SHS,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q57762,Morgan Tsvangirai,M,Afrique,1952,"politique,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q5772882,Clotilde García Borrero,F,Amérique du sud,1887,"politique,feministe,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5752479,Carmen Casco de Lara Castro,F,Amérique du sud,1918,"enseignement,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5749422,Carlin Ross,F,Amérique du nord,1973,"droit,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q57322,Volker Beck,M,Europe,1960,"politique,acti_climat,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q57087586,Hindou Oumarou Ibrahim,F,Afrique,1984,"sciences_experimentales,acti_droits_humains,acti_climat",3
http://www.wikidata.org/entity/Q57056844,Lol Kin Castaneda,F,Amérique du sud,1901,"politique,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5702853,Helen Milliken,F,Amérique du nord,1922,"autre,acti_climat,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56822894,Maurice Glélé-Ahanhanzo,M,Afrique,1934,"droit,SHS,acti_droits_humains",3
http://www.wikidata.org/entity/Q5675566,Andrés Aylwin,M,Amérique du sud,1925,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q56710389,Yazmín S. Pérez Haro,F,Amérique du sud,1975,"acti_droits_humains,politique,politique",3
http://www.wikidata.org/entity/Q56612706,Mary Atkinson,F,Europe,1850,"politique,feministe,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56605153,Annie MacDonald Langstaff,F,Amérique du nord,1887,"droit,feministe,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56558090,Aude Mermilliod,F,Europe,1986,"artiste,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56510201,Sylvia Meehan,F,Europe,1929,"enseignement,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5644681,Hamida Javanshir,F,Europe,1873,"ecrivain_ne,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5642337,Halima Bashir,F,Afrique,1979,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q5636965,Raquel Camaña,F,Amérique du sud,1882,"enseignement,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56302403,Tchinda Andrade,LGBTQ,Afrique,1979,"cinema_TV,acti_droits_LGBT,autre",3
http://www.wikidata.org/entity/Q5628552,Harvinder Singh Phoolka,M,Asie ,1955,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q56249512,Afifa Sa'b,F,Asie ,1900,"enseignement,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56233620,Nur Hamada,F,Asie ,1888,"ecrivain_ne,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q56173976,Ömer Faruk Gergerlioğlu,M,Asie ,1965,"politique,acti_droits_humains,sante",3
http://www.wikidata.org/entity/Q56036418,Asma Tubi,F,Asie ,1905,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q55974539,Kateryna Handziuk,F,Europe,1985,"politique,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q55872611,Dirk Ludigs,M,Europe,1965,"ecrivain_ne,acti_droits_LGBT,cinema_TV",3
http://www.wikidata.org/entity/Q55767508,Mohsin Dawar,M,Asie ,1984,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q55767447,Ali Wazir,M,Asie ,1976,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5573261,Enrique Santiago,M,Europe,1964,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5571368,Gloria Feldt,F,Amérique du nord,1942,"ecrivain_ne,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5565005,Gisèle Côté-Harper,F,Amérique du nord,1942,"droit,acti_droits_humains,enseignement",3
http://www.wikidata.org/entity/Q55649308,Susan Weiss,F,Amérique du nord,1954,"droit,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5562038,Hilda Molina,F,Amérique du sud,1943,"sciences_experimentales,sante,acti_droits_humains",3
http://www.wikidata.org/entity/Q5560824,Henry Ascher,M,Europe,1953,"politique,acti_droits_humains,sante",3
http://www.wikidata.org/entity/Q55454993,Sergey Arlenovich Zykov,M,Europe,1972,"sciences_experimentales,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q55426871,Megan Price,F,Amérique du nord,1985,"acti_droits_humains,sciences_experimentales,autre",3
http://www.wikidata.org/entity/Q55315533,Fatima Benoma,F,Afrique,1983,"politique,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q55201788,Sue Wills,F,Océanie,1944,"enseignement,politique,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q55188201,Margarita Pérez de Celis,F,Europe,1840,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5515941,Gabriela Brimmer,F,Amérique du sud,1947,"ecrivain_ne,ecrivain_ne,acti_droits_humains",3
http://www.wikidata.org/entity/Q55118811,Mies Wiener,F,Europe,1888,"enseignement,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q55104549,Oyub Titiev,M,Europe,1957,"autre,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q54912700,Monica Tabengwa,F,Afrique,1971,"droit,acti_droits_humains,SHS",3
http://www.wikidata.org/entity/Q54890439,Kyaw Hla Aung,M,Asie ,1940,"droit,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q5483430,Sergio Aguayo,M,Amérique du sud,1947,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q54826293,Mara Rita Villarroel,LGBTQ,Amérique du sud,1991,"ecrivain_ne,enseignement,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q546662,La lisa Manobal,F,Amérique du sud,1908,"politique,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q545569,Sergei Kovalev,M,Europe,1930,"politique,acti_droits_humains,sciences_experimentales",3
http://www.wikidata.org/entity/Q5442789,Femi Falana,M,Afrique,1958,"droit,acti_droits_humains,sciences_experimentales",3
http://www.wikidata.org/entity/Q5438583,Favianna Rodriguez,F,Amérique du nord,1978,"artiste,autre,acti_climat",3
http://www.wikidata.org/entity/Q543726,Mercedes Cabello,F,Amérique du sud,1845,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q54362908,Farida Nabourema,F,Afrique,1990,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q542530,Niloofar Beyzaie,F,Asie ,1967,"acti_droits_humains,cinema_TV,ecrivain_ne",3
http://www.wikidata.org/entity/Q5422546,Eyad al-Sarraj,M,Asie ,1944,"politique,sante,acti_droits_humains",3
http://www.wikidata.org/entity/Q540708,Nils Muižnieks,M,Amérique du nord,1964,"politique,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q53953368,Jafar Farah,M,Asie ,1966,"acti_droits_humains,ecrivain_ne,politique",3
http://www.wikidata.org/entity/Q539280,Louisine Havemeyer,F,Amérique du nord,1855,"artiste,feministe,acti_droits_femmes",3
http://www.wikidata.org/entity/Q539252,Saraswathi Gora,F,Asie ,1912,"acti_droits_humains,politique,ecrivain_ne",3
http://www.wikidata.org/entity/Q5379122,Enn Tarto,M,Europe,1938,"politique,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q53767416,Fadhila Boumendjel-Chitour,F,Afrique,1942,"sante,acti_droits_humains,enseignement",3
http://www.wikidata.org/entity/Q5372483,Emine Semiye Önasya,F,Asie ,1866,"ecrivain_ne,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q53723349,Mabel Bianco,F,Amérique du sud,1941,"sante,sciences_experimentales,acti_droits_femmes",3
http://www.wikidata.org/entity/Q536397,Efua Dorkenoo,F,Afrique,1949,"ecrivain_ne,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q533897,Karla Jay,F,Amérique du nord,1947,"ecrivain_ne,enseignement,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q5338820,Edmon Marukyan,M,Asie ,1981,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5338071,Edik Baghdasaryan,M,Asie ,1962,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q5336817,Eden Atwood,LGBTQ,Amérique du nord,1969,"artiste,artiste,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q533510,Barbara Bergmann,F,Amérique du nord,1927,"SHS,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5331492,Eban Goodstein,M,Amérique du nord,1960,"SHS,acti_climat,acti_climat",3
http://www.wikidata.org/entity/Q5304425,Syed Abdus Samad,M,Asie ,1942,"SHS,autre,acti_droits_humains",3
http://www.wikidata.org/entity/Q53025434,Yosra Frawes,F,Afrique,1950,"droit,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5297930,Doris Fleischman,F,Amérique du nord,1891,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5297446,Dora Thewlis,F,Europe,1890,"feministe,feministe,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5294009,Donald Barkly Molteno,M,Afrique,1908,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5277609,Dimitrios Roussopoulos,M,Amérique du nord,1936,"ecrivain_ne,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5271393,Diane Atkinson,F,Europe,1950,"SHS,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5257279,Denis Hayes,M,Amérique du nord,1944,"acti_climat,sciences_experimentales,acti_climat",3
http://www.wikidata.org/entity/Q52566,Ralf König,M,Europe,1960,"cinema_TV,ecrivain_ne,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q5254985,Dem I. Dobrescu,M,Europe,1869,"droit,droit,acti_droits_humains",3
http://www.wikidata.org/entity/Q525460,Pearl Gibbs,F,Océanie,1901,"ecrivain_ne,acti_droits_humains,SHS",3
http://www.wikidata.org/entity/Q5252903,Del LaGrace Volcano,LGBTQ,Amérique du nord,1957,"artiste,artiste,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q524949,Iván Cepeda Castro,M,Amérique du sud,1962,"ecrivain_ne,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5246909,Rosine Lewin,F,Europe,1920,"politique,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q52340976,Juana Calfunao,F,Amérique du sud,1901,"acti_droits_humains,autre,politique",3
http://www.wikidata.org/entity/Q52332976,Indya Moore,LGBTQ,Amérique du nord,1995,"cinema_TV,autre,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q5221441,Danylo Shumuk,M,Europe,1914,"politique,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q5221231,Danton Remoto,M,Asie ,1963,"ecrivain_ne,ecrivain_ne,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q5213944,Dan Massey,M,Amérique du nord,1942,"ecrivain_ne,acti_droits_humains,SHS",3
http://www.wikidata.org/entity/Q521066,Toshiko Kishida,F,Asie ,1864,"ecrivain_ne,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5210637,Dale Spender,F,Océanie,1943,"ecrivain_ne,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q520204,Irène Pétry,F,Europe,1922,"droit,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q519709,Jennifer Zeng,F,Océanie,1966,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q51954657,Josephine Jaans,F,Europe,1890,"politique,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q51882929,Mercedes González Tola,F,Amérique du sud,1860,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5181431,Craig Scott,M,Amérique du nord,1962,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q517947,Hanna Rydh,F,Europe,1891,"SHS,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q51695703,Arsen Arzrouni,M,Asie ,1961,"enseignement,SHS,acti_droits_humains",3
http://www.wikidata.org/entity/Q5163717,Constantin Costa-Foru,M,Europe,1856,"droit,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q51526901,Irene Prunera Sedó,F,Europe,1878,"ecrivain_ne,acti_droits_humains,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5112333,Christopher Flavin,M,Amérique du nord,1955,"ecrivain_ne,acti_climat,acti_climat",3
http://www.wikidata.org/entity/Q51063049,Lilian Soto,F,Amérique du sud,1962,"politique,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q5103002,Zhang Sizhi,M,Asie ,1927,"droit,acti_droits_humains,enseignement",3
http://www.wikidata.org/entity/Q51026578,Linda Carol Brown,F,Amérique du nord,1943,"enseignement,acti_droits_humains,politique",3
http://www.wikidata.org/entity/Q51025404,Inmaculada Mujika Flores,F,Europe,1959,"SHS,SHS,acti_droits_LGBT",3
http://www.wikidata.org/entity/Q50747987,Atala Apodaca,F,Amérique du sud,1884,"politique,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q50591797,Rajni Tilak,F,Asie ,1958,"ecrivain_ne,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q5052514,Catherine A. Fitzpatrick,F,Europe,1956,"ecrivain_ne,acti_droits_humains,SHS",3
http://www.wikidata.org/entity/Q5041801,Carlos Auyero,M,Amérique du sud,1936,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q50407448,Ilhem Marzouki,F,Afrique,1957,"SHS,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q50374708,Mai Abu al-Samman,F,Asie ,1951,"enseignement,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q50368290,María Martos Arregui O'Neill,F,Europe,1888,"ecrivain_ne,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q50329652,Natalia Bonavides,F,Amérique du sud,1988,"droit,politique,acti_droits_humains",3
http://www.wikidata.org/entity/Q50307787,Vera Lúcia de Miranda Guarda,F,Amérique du sud,1963,"autre,acti_droits_humains,enseignement",3
http://www.wikidata.org/entity/Q50285393,Amalia Galárraga,F,Europe,1885,"ecrivain_ne,acti_droits_femmes,feministe",3
http://www.wikidata.org/entity/Q5026639,Camille Dungy,F,Amérique du nord,1972,"ecrivain_ne,ecrivain_ne,acti_climat",3
http://www.wikidata.org/entity/Q50141097,Benedict Rogers,M,Europe,1974,"droit,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q50044,Sandra Fluke,F,Amérique du nord,1981,"ecrivain_ne,droit,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4990313,Barbro Werkmäster,F,Europe,1932,"ecrivain_ne,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4979129,Alexandra Skoglund,F,Europe,1862,"enseignement,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4974163,Emilie Rathou,F,Europe,1862,"ecrivain_ne,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4970707,Louise Nørlund,F,Europe,1854,"enseignement,politique,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4965569,Brian Walters,M,Océanie,1954,"ecrivain_ne,droit,acti_droits_humains",3
http://www.wikidata.org/entity/Q4962236,Fredrika Limnell,F,Europe,1816,"autre,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4960107,Thyra Kullgren,F,Europe,1870,"acti_droits_femmes,autre,autre",3
http://www.wikidata.org/entity/Q4959075,Ellen Kleman,F,Europe,1867,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4956090,Charlotte Jacobs,F,Europe,1847,"sante,feministe,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4954291,Alvilda Harbou Hoff,F,Europe,1862,"politique,sante,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4953603,Agnes Henningsen,F,Europe,1868,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4953287,Rosina Heikel,F,Europe,1842,"sante,sante,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4951076,Elisabeth Grundtvig,F,Europe,1856,"ecrivain_ne,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4943704,Louise Cruppi,F,Europe,1862,"ecrivain_ne,artiste,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4940446,Anna Bransager Nielsen,F,Europe,1876,"politique,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4936601,Bodil Koch,F,Europe,1903,"politique,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4934286,Anna Caspari Agerholt,F,Europe,1892,"enseignement,ecrivain_ne,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4933813,Gertrud Adelborg,F,Europe,1853,"enseignement,autre,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4927323,Bloeme Evers-Emden,F,Europe,1926,"SHS,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4905210,Ahmed Seada,M,Afrique,1983,"acti_droits_humains,ecrivain_ne,politique",3
http://www.wikidata.org/entity/Q4894592,Sheila Jeffreys,F,Europe,1948,"ecrivain_ne,enseignement,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4889979,Benny Giay,M,Asie ,1955,"SHS,ecrivain_ne,acti_droits_humains",3
http://www.wikidata.org/entity/Q48789709,Miguel Concha Malo,M,Amérique du sud,1945,"enseignement,religieux_ses,acti_droits_humains",3
http://www.wikidata.org/entity/Q48767379,Michel Korzec,M,Europe,1945,"ecrivain_ne,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4867158,Basil Fernando,M,Asie ,1944,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q4838074,Babubhai P. Vaidya,M,Asie ,1909,"ecrivain_ne,acti_droits_humains,ecrivain_ne",3
http://www.wikidata.org/entity/Q48340826,Mercedes Olivera Bustamante,F,Amérique du sud,1934,"SHS,SHS,acti_droits_femmes",3
http://www.wikidata.org/entity/Q4831217,Ayeta Anne Wangusa,F,Afrique,1971,"ecrivain_ne,politique,acti_droits_femmes",3
